1711422248641	0.993297	-0.4234	0.000339034	-0.000638455	-0.00342462	-0.83952t0.0201758	0.241697
1711422248660	0.993673	-0.423559	0.000337917	-0.000632733	-0.00331882	-0.83952t0.0251152	0.236804
1711422248680	0.994138	-0.423755	0.000335419	-0.000625044	-0.00318042	-0.00342462t0.0307452	0.928718
1711422248700	0.994845	-0.424051	0.00033064	-0.00062254	-0.00314959	-0.00331882t0.0495014	0.818048
1711422248720	0.995835	-0.424475	0.000331482	-0.000622779	-0.00314981	-0.00318042t0.0641894	0.682622
1711422248740	0.997075	-0.425005	0.000331783	-0.000622808	-0.00314776	-0.00314959t0.0766624	0.627982
1711422248760	0.998549	-0.425635	0.000332091	-0.000622719	-0.0031431	-0.00314981t0.0888591	0.687627
1711422248780	1.00027	-0.426369	0.000332028	-0.00062254	-0.00313784	-0.00314776t0.101592	0.687371
1711422248800	1.00223	-0.427208	0.000331726	-0.000622302	-0.00313202	-0.0031431t0.114568	0.675546
1711422248820	1.00445	-0.428153	0.000331187	-0.000622034	-0.00312622	-0.00313784t0.127541	0.671999
1711422248840	1.00691	-0.429204	0.000330383	-0.000621736	-0.00312054	-0.00313202t0.140601	0.670765
1711422248860	1.00962	-0.43036	0.000329293	-0.000621438	-0.00311563	-0.00312622t0.15378	0.670946
1711422248880	1.01258	-0.43162	0.000327907	-0.000621169	-0.0031121	-0.00312054t0.167082	0.672428
1711422248900	1.01578	-0.432986	0.000326217	-0.000620841	-0.00310828	-0.00311563t0.180495	0.674753
1711422248920	1.01923	-0.434458	0.000324223	-0.000620573	-0.00310644	-0.0031121t0.193998	0.677517
1711422248940	1.02293	-0.436035	0.000321929	-0.000620275	-0.00310487	-0.00310828t0.207575	0.680595
1711422248960	1.02688	-0.437719	0.000319339	-0.000619977	-0.00310411	-0.00310644t0.221216	0.683398
1711422248980	1.03108	-0.43951	0.000316461	-0.000619679	-0.00310414	-0.00310487t0.234907	0.685839
1711422249045	1.0452	-0.445529	0.000306309	-0.000618785	-0.00310823	-0.00310411t0.27619	0.690073
1711422249065	1.05042	-0.447752	0.000302486	-0.000618457	-0.00311009	-0.00310411t0.289994	0.69055
1711422249085	1.05589	-0.450082	0.000298475	-0.000618159	-0.00311295	-0.00310823t0.303805	0.690755
1711422249105	1.06161	-0.452522	0.000294282	-0.000617802	-0.00311506	-0.00311009t0.317621	0.690861
1711422249125	1.06759	-0.455069	0.000289922	-0.000617444	-0.00311752	-0.00311295t0.331439	0.690937
1711422249146	1.07382	-0.457725	0.000285408	-0.000617086	-0.00312028	-0.00311506t0.345258	0.691036
1711422249165	1.0803	-0.46049	0.000280751	-0.000616669	-0.00312214	-0.00311752t0.359081	0.69117
1711422249185	1.08704	-0.463363	0.000275961	-0.000616252	-0.00312421	-0.00312028t0.372906	0.691334
1711422249205	1.09404	-0.466344	0.000271046	-0.000615805	-0.00237409	-0.00312214t0.386735	0.691513
