1711421634838	0.000141108	-0.000603497	-0.00233827	-0.00234034t0.748353	0.863967
1711421634858	0.00012275	-0.000601977	-0.00233705	-0.00233827t0.782906	0.86367
1711421634898	0.000113243	-0.000601202	-0.00233671	-0.00233705t0.800179	0.863568
1711421634919	0.00010352	-0.000600397	-0.0023362	-0.00233705t0.81745	0.863489
1711421634939	9.35857e-05	-0.000599592	-0.00233602	-0.00233705t0.834719	0.86343
1711421634958	8.34435e-05	-0.000598758	-0.00233566	-0.00233671t0.851988	0.863387
1711421634978	6.25502e-05	-0.000597059	-0.00233536	-0.00233566t0.886523	0.863338
1711421635019	5.18065e-05	-0.000596195	-0.00233542	-0.00233566t0.90379	0.863329
1711421635039	4.08695e-05	-0.000595301	-0.00233525	-0.00233536t0.921057	0.863326
1711421635058	2.97427e-05	-0.000594377	-0.00233485	-0.00233542t0.938324	0.863328
1711421635078	6.9311e-06	-0.000592499	-0.00233438	-0.00233485t0.972858	0.863343
1711421635098	-4.74843e-06	-0.000591546	-0.0023343	-0.00233485t0.990126	0.863353
1711421635139	-1.66077e-05	-0.000590533	-0.00233344	-0.00233438t1.00739	0.863364
1711421635158	-2.86456e-05	-0.000589549	-0.00233337	-0.0023343t1.02466	0.863374
1711421635178	-4.08576e-05	-0.000588506	-0.00233251	-0.00233344t1.04193	0.863374
1711421635198	-0.000429489	0.000207005	-0.00233159	-0.00233337t1.07646	0.863374
1711421635238	-0.000425002	0.000208078	-0.00233101	-0.00233159t1.09373	0.863377
1711421635258	-0.000420415	0.000209181	-0.00233016	-0.00233159t1.111	0.863382
1711421635278	-0.000415728	0.000210313	-0.00232906	-0.00233101t1.12827	0.863387
1711421635298	-0.00040605	0.000212608	-0.00232713	-0.00233016t1.1628	0.863394
1711421635338	-0.000401058	0.0002138	-0.00232577	-0.00232906t1.18007	0.863394
1711421635358	-0.000395963	0.000214992	-0.0023247	-0.00232713t1.19734	0.863392
1711421635378	-0.000390765	0.000216214	-0.00232335	-0.00232713t1.21461	0.863388
1711421635399	-0.000380056	0.000218717	-0.00232043	-0.00232335t1.24915	0.863373
1711421635418	-0.000374543	0.000219999	-0.00231885	-0.00232335t1.26641	0.863362
1711421635458	-0.000368925	0.00022131	-0.002317	-0.00231885t1.28368	0.86335
1711421635478	-0.000363199	0.000222621	-0.00231544	-0.00231885t1.30095	0.863335
1711421635498	-0.000357364	0.000223963	-0.00231362	-0.00231885t1.31821	0.863319
1711421635518	-0.000345367	0.000226704	-0.00230972	-0.00231362t1.35275	0.863283
1711421635559	-0.0003392	0.000228075	-0.00230822	-0.00230972t1.37001	0.863259
1711421635578	-0.000332919	0.000229506	-0.00166134	-0.00230972t1.38728	0.863237
1711421635598	-0.000326519	0.000230936	-0.00165351	-0.00230972t1.40454	0.863217
1711421635618	-0.000313437	0.000233708	-0.00163981	-0.00165351t1.43907	0.86318
1711421635638	-0.000306554	0.00023484	-0.00163686	-0.00165351t1.45633	0.863163
1711421635678	-0.000299584	0.000236032	-0.00163314	-0.00163686t1.4736	0.863148
1711421635698	-0.000292543	0.000237225	-0.0016297	-0.00163686t1.49086	0.863133
1711421635718	-0.000285411	0.000238476	-0.00162546	-0.00163314t1.50812	0.863119
1711421635738	-0.000270866	0.000241009	-0.00161711	-0.0016297t1.54265	0.863092
1711421635778	-0.000263436	0.000242291	-0.00161295	-0.00161711t1.55991	0.86308
1711421635798	-0.000255896	0.000243543	-0.00160948	-0.00161711t1.57717	0.863067
1711421635818	-0.000248228	0.000244824	-0.00160562	-0.00161711t1.59443	0.863055
1711421635838	-0.000232484	0.000247298	-0.00159977	-0.00160948t1.62896	0.863032
1711421635858	-0.000224403	0.000248549	-0.00159675	-0.00159977t1.64622	0.86302
1711421635899	-0.000216186	0.000249801	-0.00159384	-0.00159675t1.66348	0.863009
1711421635918	0.000709756	-6.69933e-06	-0.00159105	-0.00159675t1.68074	0.862997
1711421635938	0.000709349	-4.13633e-06	-0.00158482	-0.00159384t1.71526	0.862974
1711421635978	0.00070921	-2.82503e-06	-0.00158137	-0.00159105t1.73141	0.806253
1711421635998	0.000709118	-1.51373e-06	-0.00157803	-0.00158482t1.74744	0.803159
1711421636018	0.000709075	-2.02425e-07	-0.00157481	-0.00158137t1.76364	0.919576
1711421636038	0.000709129	2.44998e-06	-0.00156824	-0.00157803t1.79834	0.865239
1711421636058	0.000709226	3.79109e-06	-0.00156488	-0.00156824t1.8145	0.814995
1711421636098	0.000709375	5.16199e-06	-0.00156108	-0.00156488t1.83093	0.824581
1711421636118	0.000709579	6.5031e-06	-0.00155797	-0.00156488t1.84823	0.862867
1711421636139	0.00070983	7.874e-06	-0.00155444	-0.00156108t1.86555	0.866302
1711421636159	0.000710489	1.06158e-05	-0.00102861	-0.00155797t1.89896	0.800088
1711421636198	0.00071089	1.19867e-05	-0.00101933	-0.00102861t1.91541	0.855192
1711421636218	0.000711299	1.30596e-05	-0.00101506	-0.00102861t1.9328	0.874758
1711421636239	0.000711978	1.40431e-05	-0.00101169	-0.00101933t1.95001	0.752774
1711421636258	0.000713374	1.601e-05	-0.00100533	-0.00101506t1.98211	0.803777
1711421636298	0.00071409	1.70233e-05	-0.00100186	-0.00100533t1.9993	0.851295
1711421636318	0.000714819	1.80366e-05	-0.000998539	-0.00100533t2.0166	0.866012
1711421636338	0.000715576	1.90499e-05	-0.000995328	-0.00100186t2.03373	0.755251
1711421636358	0.00071718	2.10466e-05	-0.000989737	-0.000995328t2.06725	0.876813
1711421636378	0.000718025	2.20897e-05	-0.000986336	-0.000995328t2.08455	0.865337
1711421636418	0.000718908	2.3103e-05	-0.000983557	-0.000986336t2.10078	0.807373
1711421636438	-0.000264788	-0.000105374	-0.00098086	-0.000986336t2.11682	0.80412
1711421636458	-0.000273841	-0.000103348	-0.000975644	-0.00098086t2.14891	0.803155
1711421636498	-0.000278357	-0.000102305	-0.000972588	-0.000975644t2.16498	0.803857
1711421636518	-0.000282858	-0.000101291	-0.000970125	-0.000975644t2.18107	0.804429
1711421636539	-0.000287343	-0.000100248	-0.000967145	-0.000972588t2.19716	0.804893
1711421636558	-0.000296258	-9.81622e-05	-0.000961283	-0.000970125t2.22937	0.80553
1711421636578	-0.000300682	-9.71191e-05	-0.000958376	-0.000961283t2.24548	0.805717
1711421636618	-0.000305085	-9.6076e-05	-0.000955501	-0.000958376t2.2616	0.805829
1711421636638	-0.000309467	-9.50031e-05	-0.000952066	-0.000958376t2.27772	0.805877
1711421636658	-0.000318168	-9.28573e-05	-0.000533315	-0.000955501t2.30995	0.805821
1711421636698	-0.000322489	-9.17547e-05	-0.000523453	-0.000952066t2.32607	0.805739
1711421636718	-0.000326832	-9.07414e-05	-0.000515044	-0.000533315t2.34218	0.805634
1711421636738	-0.000331102	-8.99963e-05	-0.000510872	-0.000533315t2.3583	0.805513
1711421636758	-0.000339346	-8.86254e-05	-0.000503602	-0.000510872t2.39051	0.805277
1711421636798	-0.000343509	-8.794e-05	-0.000500055	-0.000510872t2.40662	0.805134
1711421636818	-0.000347675	-8.72545e-05	-0.000496495	-0.000503602t2.42272	0.804999
1711421636838	-0.000351854	-8.65691e-05	-0.000492957	-0.000500055t2.43882	0.804868
1711421636858	0.000527303	-1.6997e-05	-0.000486442	-0.000492957t2.47101	0.804651
1711421636878	0.000526479	-1.63413e-05	-0.000483487	-0.000492957t2.4871	0.804569
1711421636918	0.000525675	-1.56559e-05	-0.000479989	-0.000483487t2.50319	0.804504
1711421636939	0.000524888	-1.503e-05	-0.000477593	-0.000483487t2.51928	0.804456
1711421636958	0.000523383	-1.36889e-05	-0.000471128	-0.000479989t2.55146	0.804401
1711421636978	0.000522651	-1.30035e-05	-0.000467647	-0.000471128t2.56755	0.804395
1711421637018	0.000521935	-1.23478e-05	-0.000464751	-0.000471128t2.58364	0.804398
1711421637041	0.000521246	-1.16623e-05	-0.000461257	-0.000467647t2.59973	0.804405
1711421637058	0.000520588	-1.10067e-05	0.00091844	-0.000467647t2.61581	0.804416
1711421637078	0.000519324	-9.8146e-06	0.000971414	0.00091844t2.64799	0.804434
1711421637119	0.000518575	-1.02318e-05	0.000981621	0.000971414t2.66408	0.804439
1711421637139	0.000518458	-1.11557e-05	0.000985555	0.000971414t2.68017	0.804442
1711421637158	0.000518463	-1.21094e-05	0.000989738	0.000971414t2.69626	0.804441
1711421637178	0.000517757	-1.39571e-05	0.000998199	0.000989738t2.72844	0.80443
1711421637198	0.000517195	-1.4881e-05	0.0010024	0.000989738t2.74453	0.804421
1711421637238	0.000516503	-1.58049e-05	0.00100662	0.0010024t2.76061	0.804408
1711421637259	-0.000151936	-0.00041324	0.0010098	0.0010024t2.7767	0.804394
1711421637278	-0.000174944	-0.000414194	0.00101357	0.0010024t2.79279	0.804378
1711421637299	-0.000221669	-0.000416161	0.00102022	0.00101357t2.82497	0.804348
1711421637338	-0.000245373	-0.000417174	0.00102314	0.00102022t2.84105	0.804332
1711421637358	-0.000269295	-0.000418187	0.00102617	0.00102022t2.85714	0.804315
1711421637378	-0.000293428	-0.000419231	0.00102879	0.00102314t2.87323	0.804298
1711421637398	-0.00034231	-0.000421287	0.00445773	0.00102617t2.9054	0.804262
1711421637438	-0.00036712	-0.000422479	0.0045259	0.00445773t2.92148	0.804221
1711421637458	-0.000392659	-0.000426025	0.00455572	0.00445773t2.93757	0.804231
1711421637478	-0.000417006	-0.000431181	0.00456424	0.0045259t2.95365	0.804207
1711421637498	-0.000465831	-0.00044191	0.00458021	0.00455572t2.98582	0.804173
1711421637538	-0.000491437	-0.000447275	0.00458789	0.00458021t3.0019	0.804152
1711421637558	-0.000517669	-0.000452669	0.00459535	0.00458021t3.01799	0.804131
1711421637578	-0.000544554	-0.000458123	0.00460199	0.00458021t3.03407	0.80411
1711421637598	-0.000327717	-4.31257e-06	0.00461382	0.00460199t3.06623	0.804069
1711421637618	-0.000327934	-9.88561e-06	0.00461906	0.00461382t3.08232	0.804051
1711421637658	-0.000328614	-1.5548e-05	0.00462298	0.00461906t3.0984	0.804033
1711421637678	-0.000329744	-2.12403e-05	0.00462673	0.00461906t3.11448	0.804016
1711421637698	-0.000331308	-2.69921e-05	0.00462979	0.00461906t3.13056	0.804
1711421637718	-0.000335694	-3.85852e-05	0.00526846	0.00462979t3.16272	0.803964
1711421637758	-0.000338499	-4.44861e-05	0.00528371	0.00526846t3.1788	0.803949
1711421637778	-0.000341791	-5.08638e-05	0.0052918	0.00526846t3.19488	0.803925
1711421637798	-0.000345212	-5.76289e-05	0.00529506	0.00528371t3.21095	0.803907
1711421637818	-0.000352989	-7.13082e-05	0.00530249	0.0052918t3.24311	0.803867
1711421637858	-0.000357597	-7.82223e-05	0.00530596	0.00530249t3.25919	0.803848
1711421637878	-0.000362659	-8.51365e-05	0.00531026	0.00530249t3.27527	0.803829
1711421637898	-0.000368183	-9.21102e-05	0.00531435	0.00530249t3.29134	0.80381
1711421637918	-0.000380646	-0.000106117	0.00532408	0.00531026t3.32349	0.803771
1711421637938	-0.000387602	-0.00011318	0.0053292	0.00531435t3.33957	0.803752
1711421637978	-0.000395048	-0.000120273	0.00533471	0.0053292t3.35564	0.803732
1711421637999	-0.000402995	-0.000127426	0.00534004	0.0053292t3.37172	0.803712
1711421638019	-0.000411447	-0.000134608	0.00534579	0.0053292t3.38779	0.803692
1711421638038	-0.000429925	-0.000149122	0.00916098	0.00534004t3.41994	0.803652
1711421638078	-0.000440054	-0.000156602	0.00925266	0.00916098t3.43601	0.803598
1711421638098	-0.00045141	-0.000166854	0.00929986	0.00916098t3.45209	0.803614
1711421638119	-0.000461915	-0.000179401	0.00931539	0.00916098t3.46816	0.803595
1711421638139	-0.000483488	-0.000205419	0.00934245	0.00929986t3.5003	0.803557
1711421638158	-0.000496387	-0.000218532	0.00935462	0.00931539t3.51637	0.803533
1711421638198	-0.00051053	-0.000231734	0.00936602	0.00935462t3.53244	0.803508
1711421638218	-0.00052593	-0.000245026	0.00937659	0.00935462t3.54851	0.803484
1711421638238	-0.0005426	-0.000258407	0.0093863	0.00936602t3.56458	0.803461
1711421638258	-0.000579739	-0.000285468	0.00940251	0.0093863t3.59672	0.803415
1711421638298	-0.000600187	-0.000299147	0.00940906	0.00940251t3.61279	0.803395
1711421638319	-0.000621865	-0.000312945	0.0149997	0.00940251t3.62886	0.803376
1711421638339	-0.000644755	-0.000326833	0.0151416	0.00940906t3.64493	0.803358
1711421638358	-0.000695119	-0.000357619	0.0153923	0.0149997t3.67706	0.803292
1711421638378	-0.000721602	-0.000378987	0.0154268	0.0151416t3.69313	0.803301
1711421638419	-0.00074703	-0.000401995	0.0154445	0.0154268t3.70919	0.803276
1711421638439	-0.00077392	-0.00042536	0.0154598	0.0154268t3.72526	0.80326
1711421638458	-0.00080333	-0.000448784	0.0154745	0.0154268t3.74132	0.803238
1711421638478	-0.000940744	-0.000297641	0.0155045	0.0154745t3.77345	0.803184
1711421638518	-0.000962149	-0.000321334	0.015518	0.0155045t3.78952	0.803158
1711421638539	-0.000985743	-0.000345176	0.0155303	0.0155045t3.80558	0.80313
1711421638558	-0.00101151	-0.000369167	0.0155414	0.0155045t3.82164	0.803108
1711421638578	-0.00106951	-0.000417596	0.0160014	0.0155414t3.85377	0.803066
1711421638598	-0.00110173	-0.000442034	0.0160192	0.0160014t3.86983	0.803047
1711421638638	-0.00113615	-0.000466978	0.0160305	0.0160192t3.88589	0.803023
1711421638658	-0.0011725	-0.00049237	0.0160369	0.0160192t3.90195	0.803002
1711421638678	-0.00121081	-0.00051791	0.0160434	0.0160305t3.91801	0.802979
1711421638698	-0.00129395	-0.000569349	0.0160568	0.0160434t3.95013	0.802932
1711421638738	-0.00142256	6.73773e-05	0.0160638	0.0160568t3.96619	0.802908
1711421638758	-0.00141692	4.13897e-05	0.0160717	0.0160568t3.98224	0.802885
1711421638778	-0.00141327	1.53127e-05	0.0160806	0.0160568t3.9983	0.802861
1711421638798	-0.00141196	-3.71692e-05	0.0161009	0.0160717t4.03042	0.802812
1711421638818	-0.00141436	-6.35741e-05	0.0190883	0.0160806t4.04647	0.802788
1711421638858	-0.00141886	-9.01875e-05	0.0191784	0.0190883t4.06253	0.802731
1711421638878	-0.00142606	-0.000119066	0.019235	0.0190883t4.07858	0.802736
1711421638898	-0.00143449	-0.000150239	0.0192607	0.0191784t4.09464	0.80272
1711421638918	-0.00145624	-0.000214314	0.0193014	0.019235t4.12675	0.802676
1711421638959	-0.00147145	-0.00024659	0.0193218	0.0193014t4.1428	0.802649
1711421638978	-0.0011159	-8.14184e-05	0.019342	0.0193014t4.15885	0.802622
1711421638998	-0.00112063	-0.000113992	0.0193623	0.0193218t4.17491	0.802594
1711421639018	-0.00113901	-0.000179647	0.024687	0.019342t4.20701	0.802539
1711421639038	-0.00115287	-0.000213055	0.0248442	0.024687t4.22306	0.802443
1711421639078	-0.00117081	-0.000250904	0.024935	0.0248442t4.23911	0.802476
1711421639099	-0.00119001	-0.000292776	0.0249716	0.0248442t4.25516	0.802469
1711421639119	-0.00121054	-0.00033593	0.024998	0.024935t4.27121	0.802449
1711421639138	-0.00126385	-0.000422864	0.0250505	0.0249716t4.30331	0.802399
1711421639178	-0.00129736	-0.000466584	0.0250757	0.0250505t4.31935	0.802367
1711421639198	-0.00179455	-0.000115869	0.0250999	0.0250505t4.3354	0.802338
1711421639219	-0.00180254	-0.000160066	0.0251224	0.0250757t4.35145	0.802303
1711421639239	-0.00183127	-0.000249115	0.0274374	0.0250999t4.38354	0.802256
1711421639259	-0.001852	-0.000293998	0.0275182	0.0251224t4.39958	0.802234
1711421639298	-0.00187726	-0.000339834	0.0275889	0.0275182t4.41563	0.802194
1711421639319	-0.00190677	-0.000388173	0.0276243	0.0275182t4.43167	0.802182
1711421639339	-0.00193943	-0.000437824	0.0276463	0.0275889t4.44772	0.802158
1711421639358	-0.00201736	-0.000538258	0.0276873	0.0276243t4.4798	0.802105
1711421639398	-0.00206363	-0.000588772	0.0277082	0.0276463t4.49584	0.80208
1711421639418	-0.00211474	-0.000639466	0.0299865	0.0276873t4.51189	0.802054
1711421639438	-0.00207221	0.000631629	0.0300677	0.0277082t4.52793	0.802028
1711421639458	-0.0019586	0.000528632	0.0302323	0.0299865t4.56001	0.801943
1711421639478	-0.00190883	0.000474332	0.0302798	0.0302323t4.57605	0.801942
1711421639519	-0.00186263	0.000418364	0.0303092	0.0302798t4.59209	0.80192
1711421639538	-0.0018205	0.000361739	0.0303352	0.0302798t4.60812	0.801895
1711421639558	-0.00175169	0.000247835	0.0303909	0.0303092t4.6402	0.801838
1711421639578	-0.0017254	0.000190614	0.0322325	0.0303909t4.65624	0.801807
1711421639618	-0.00170453	0.000133126	0.0323077	0.0303909t4.67227	0.801777
1711421639638	-0.00113053	0.00027125	0.0323782	0.0322325t4.68831	0.801723
1711421639658	-0.00110243	0.000211019	0.0324237	0.0323077t4.70434	0.801716
1711421639678	-0.0010608	8.73696e-05	0.0324874	0.0324237t4.73641	0.801665
1711421639719	-0.00104848	2.49039e-05	0.0325174	0.0324874t4.75244	0.801638
1711421639739	-0.00104232	-3.78597e-05	0.0325472	0.0324874t4.76848	0.801609
1711421639759	-0.00104234	-0.000100862	0.0325778	0.0324874t4.78451	0.80158
1711421639778	-0.00106105	-0.000227641	0.0344265	0.0325778t4.81657	0.80152
1711421639798	-0.00107991	-0.000291597	0.0345019	0.0344265t4.8326	0.801465
1711421639838	-0.00110548	-0.000357311	0.0345569	0.0345019t4.84863	0.801456
1711421639858	-0.00168243	-0.000228667	0.0345924	0.0345019t4.86466	0.801439
1711421639879	-0.00170047	-0.000296974	0.0346232	0.0345569t4.88069	0.801414
1711421639898	-0.00175668	-0.000434512	0.0346872	0.0345924t4.91274	0.801357
1711421639939	-0.0017954	-0.000503683	0.0347203	0.0346232t4.92877	0.801327
1711421639958	-0.00184121	-0.000573122	0.0379291	0.0346872t4.9448	0.801295
1711421639978	-0.00189414	-0.00064289	0.0380489	0.0346872t4.96082	0.801265
1711421639998	-0.00202218	-0.000784868	0.0382791	0.0379291t4.99287	0.801174
1711421640038	-0.00209716	-0.000860268	0.0383422	0.0380489t5.0089	0.801173
1711421640059	-0.00218565	0.000576879	0.0383882	0.0382791t5.02492	0.801149
1711421640079	-0.00212126	0.000498738	0.0384298	0.0383422t5.04094	0.801125
1711421640098	-0.00201605	0.000341352	0.0385141	0.0383882t5.07299	0.80106
1711421640118	-0.00197568	0.000262226	0.0402383	0.0384298t5.08901	0.801026
1711421640158	-0.00194352	0.000182744	0.0403231	0.0385141t5.10503	0.800992
1711421640178	-0.0019198	0.000102486	0.0404039	0.0402383t5.12105	0.800932
1711421640199	-0.00189694	-6.35726e-05	0.0405079	0.0403231t5.15309	0.800898
1711421640239	-0.00189741	-0.000148032	0.0405508	0.0404039t5.1691	0.80087
1711421640258	-0.00140873	0.000620439	0.040593	0.0405079t5.18512	0.80084
1711421640278	-0.00133844	0.000535115	0.0406354	0.0405079t5.20114	0.80081
1711421640298	-0.001277	0.000449434	0.0416664	0.0405508t5.21715	0.800775
1711421640318	-0.00118107	0.000276997	0.0417963	0.0416664t5.24918	0.800703
1711421640358	-0.00114689	0.000189289	0.0418502	0.0416664t5.2652	0.800679
1711421640378	-0.00112149	0.000100389	0.0418945	0.0417963t5.28121	0.800654
1711421640398	-0.0011049	1.07434e-05	0.0419356	0.0417963t5.29722	0.800627
1711421640419	-0.00131281	0.000293897	0.0420204	0.0418945t5.32731	0.740581
1711421640439	-0.00127536	0.000203149	0.0428226	0.0419356t5.34247	0.758363
1711421640478	-0.00124756	0.000112013	0.0428808	0.0428226t5.35734	0.738939
1711421640498	-0.00122964	1.99241e-05	0.0429322	0.0428226t5.37217	0.741021
1711421640519	-0.00122129	-7.32379e-05	0.0429756	0.0428226t5.387	0.742202
1711421640538	-0.00123362	-0.000261142	0.0430614	0.0429756t5.41727	0.751334
1711421640578	-0.00125502	-0.000355675	0.0431056	0.0429756t5.43215	0.744107
1711421640598	-0.00128677	-0.000450565	0.0431513	0.0430614t5.44729	0.764483
1711421640618	-0.00127878	0.000306142	0.0431981	0.0431056t5.46249	0.738822
1711421640638	-0.00120812	0.000114632	0.046302	0.0431513t5.49237	0.756292
1711421640658	-0.00118844	1.83406e-05	0.0464373	0.0431981t5.50727	0.744478
1711421640699	-0.00117973	-7.92918e-05	0.046564	0.0464373t5.52235	0.758836
1711421640719	-0.00118192	-0.00018062	0.046649	0.0464373t5.53749	0.757293
1711421640738	-0.00119352	-0.000284332	0.0467124	0.046564t5.55262	0.744943
1711421640758	-0.00124842	-0.000494379	0.0478168	0.046649t5.5825	0.750804
1711421640798	-0.00131863	0.000250589	0.0478945	0.0478168t5.59737	0.742092
1711421640818	-0.00128112	0.000143569	0.0479627	0.0478168t5.61221	0.741942
1711421640838	-0.00125544	3.5208e-05	0.0480205	0.0478168t5.62705	0.74204
1711421640859	-0.00124001	-0.000183511	0.0481323	0.0479627t5.65723	0.756796
1711421640878	-0.00125117	-0.000293631	0.0481882	0.0481323t5.67209	0.742777
1711421640918	-0.00127518	-0.000404257	0.0482439	0.0481882t5.68699	0.759022
1711421640939	-0.00131205	-0.00051536	0.0488439	0.0481882t5.70206	0.754851
1711421640958	-0.00136184	-0.00062691	0.0489062	0.0481882t5.71714	0.753773
1711421640978	-0.00149092	0.000461399	0.0490339	0.0489062t5.74695	0.744675
1711421641018	-0.00142917	0.000347792	0.0490904	0.0489062t5.76185	0.745478
1711421641039	-0.00138004	0.000233411	0.0491443	0.0490339t5.77676	0.745898
1711421641058	-0.00134376	0.000118463	0.0491983	0.0490339t5.79168	0.745873
1711421641078	-0.00131077	-0.000112683	0.0501214	0.0491983t5.82148	0.745333
1711421641098	-0.00131442	-0.000228912	0.050194	0.0501214t5.83638	0.743915
1711421641138	-0.00133179	-0.000346363	0.0502585	0.0501214t5.85126	0.74367
1711421641158	-0.000978033	0.00065432	0.0503157	0.050194t5.86531	0.671499
1711421641178	-0.000890679	0.000534932	0.0503712	0.050194t5.87899	0.684897
1711421641199	-0.000756854	0.000294904	0.0504894	0.0503712t5.91012	0.767434
1711421641238	-0.000710978	0.000174235	0.0494632	0.0503712t5.92503	0.740284
1711421641258	-0.000679239	5.3148e-05	0.0494822	0.0504894t5.93909	0.671606
1711421641278	-0.00066175	-6.83859e-05	0.0495006	0.0494632t5.9528	0.7809
1711421641298	-0.000700521	0.000345211	0.0495704	0.0495006t5.98335	0.690845
1711421641338	-0.000648274	0.000224869	0.0496217	0.0495704t5.99761	0.844145
1711421641358	-0.000610748	0.000104318	0.0496769	0.0495704t6.01346	0.802292
1711421641378	-0.000587649	-1.65599e-05	0.0497355	0.0495704t6.02936	0.793246
1711421641399	-0.000584678	-0.000259449	0.0508588	0.0497355t6.05798	0.712608
1711421641438	-0.000605037	-0.000381579	0.050944	0.0497355t6.07236	0.721342
1711421641458	-0.000640214	-0.000504394	0.0510291	0.0508588t6.08686	0.728409
1711421641478	-0.000723244	0.000217677	0.0511026	0.0508588t6.10139	0.72717
1711421641498	-0.000660393	-3.40627e-05	0.0512392	0.0511026t6.13023	0.726516
1711421641518	-0.000651413	-0.000160931	0.0523244	0.0512392t6.14473	0.713346
1711421641558	-0.000657922	-0.000288366	0.0524122	0.0523244t6.15914	0.752845
1711421641578	-0.000680334	-0.000417112	0.0524921	0.0523244t6.17395	0.742527
1711421641598	-0.000771966	-0.000678359	0.052632	0.0524921t6.20288	0.685582
1711421641639	-0.000841676	-0.000810085	0.0527009	0.0524921t6.21646	0.683428
1711421641658	-0.00106304	0.000639226	0.0527716	0.052632t6.23205	0.827156
1711421641678	-0.000968744	0.000506457	0.0533005	0.052632t6.24812	0.804991
1711421641698	-0.00089091	0.00037327	0.0533765	0.0527009t6.26273	0.690724
1711421641718	-0.000785314	0.000105199	0.0535315	0.0533005t6.29241	0.76355
1711421641759	-0.000757835	-3.01934e-05	0.0536046	0.0533765t6.3062	0.668441
1711421641778	-0.000747167	-0.00016645	0.0536753	0.0535315t6.32164	0.82805
1711421641798	-0.000286101	0.0010044	0.0537465	0.0535315t6.33773	0.802507
1711421641819	-1.86836e-05	0.000728994	0.0525681	0.0536753t6.36651	0.73157
1711421641858	8.90963e-05	0.000590562	0.0525899	0.0537465t6.38025	0.673807
1711421641878	0.000179586	0.000451952	0.0526152	0.0525681t6.39555	0.820376
1711421641899	0.000252739	0.000314205	0.0526579	0.0525681t6.41166	0.799566
1711421641919	0.000344683	3.99943e-05	0.0527783	0.0526152t6.43997	0.677875
1711421641959	0.000246082	0.000555963	0.0528458	0.0526579t6.4554	0.800699
1711421641978	0.000332038	0.000418187	0.0534653	0.0527783t6.46951	0.657727
1711421641998	0.0004006	0.000279904	0.0535429	0.0527783t6.48305	0.679521
