1658126875.067927607	-148.393	-8.375	0.000
1658126875.087892852	-147.837	-8.375	0.000
1658126875.107898141	-147.282	-8.375	0.000
1658126875.137877315	-146.727	-8.375	0.000
1658126875.157903360	-146.173	-8.375	0.000
1658126875.167917274	-145.619	-8.375	0.000
1658126875.187926429	-145.065	-8.375	0.000
1658126875.207896058	-144.512	-8.375	0.000
1658126875.237870561	-143.959	-8.375	0.000
1658126875.257895305	-143.407	-8.375	0.001
1658126875.267903367	-142.854	-8.375	0.001
1658126875.287888436	-142.302	-8.374	0.001
1658126875.307895300	-141.750	-8.374	0.001
1658126875.327900155	-141.197	-8.374	0.001
1658126875.357889883	-140.645	-8.374	0.001
1658126875.377882775	-140.092	-8.374	0.001
1658126875.387903920	-139.540	-8.373	0.001
1658126875.407898244	-138.987	-8.373	0.001
1658126875.427903897	-138.435	-8.373	0.001
1658126875.457894002	-137.882	-8.372	0.001
1658126875.477880996	-137.329	-8.372	0.001
1658126875.487915039	-136.777	-8.372	0.001
1658126875.507906586	-136.224	-8.371	0.001
1658126875.527909901	-135.672	-8.371	0.001
1658126875.557923777	-135.121	-8.370	0.001
1658126875.577890310	-134.570	-8.370	0.001
1658126875.587911692	-134.020	-8.370	0.001
1658126875.607916177	-133.471	-8.369	0.001
1658126875.627909921	-132.922	-8.369	0.001
1658126875.647902723	-132.374	-8.369	0.001
1658126875.677889064	-131.827	-8.368	0.001
1658126875.697893098	-131.280	-8.368	0.001
1658126875.707901795	-130.734	-8.367	0.001
1658126875.727909209	-130.189	-8.367	0.001
1658126875.747896290	-129.644	-8.367	0.001
1658126875.777874509	-129.100	-8.366	0.001
1658126875.797880333	-128.555	-8.366	0.002
1658126875.807900163	-128.010	-8.365	0.002
1658126875.827923200	-127.465	-8.365	0.003
1658126875.847894853	-126.920	-8.364	0.004
1658126875.877875626	-126.375	-8.363	0.006
1658126875.897893949	-125.830	-8.362	0.007
1658126875.917881821	-125.285	-8.360	0.008
1658126875.927908591	-124.740	-8.359	0.009
1658126875.947917871	-124.194	-8.356	0.011
1658126875.967908574	-123.649	-8.353	0.012
1658126875.997886520	-123.104	-8.350	0.014
1658126876.017890525	-122.558	-8.346	0.015
1658126876.027915326	-122.013	-8.341	0.017
1658126876.047899678	-121.469	-8.336	0.018
1658126876.067915865	-120.925	-8.330	0.019
1658126876.087925147	-120.382	-8.323	0.020
1658126876.117888438	-119.839	-8.316	0.022
1658126876.137894083	-119.296	-8.308	0.023
