1658088288.113483316	-2798.393	-4.625	-0.000
1658088288.133456516	-2797.838	-4.625	-0.000
1658088288.163457942	-2797.283	-4.625	-0.000
1658088288.183464698	-2796.728	-4.625	-0.000
1658088288.203480154	-2796.173	-4.625	-0.000
1658088288.213457959	-2795.618	-4.625	-0.000
1658088288.233454736	-2795.064	-4.625	-0.000
1658088288.253454111	-2794.509	-4.625	-0.000
1658088288.283456236	-2793.955	-4.625	-0.000
1658088288.303462852	-2793.401	-4.625	-0.000
1658088288.313463859	-2792.846	-4.625	-0.000
1658088288.333462380	-2792.292	-4.625	-0.000
1658088288.353455610	-2791.738	-4.625	-0.000
1658088288.383460638	-2791.184	-4.625	-0.000
1658088288.403475725	-2790.631	-4.625	-0.000
1658088288.423467747	-2790.077	-4.625	-0.000
1658088288.433457981	-2789.523	-4.625	-0.000
1658088288.453472222	-2788.970	-4.625	-0.000
1658088288.473463097	-2788.416	-4.625	-0.000
1658088288.503462156	-2787.863	-4.625	-0.000
1658088288.523458499	-2787.309	-4.625	-0.000
1658088288.533462400	-2786.756	-4.625	-0.000
1658088288.553462706	-2786.203	-4.625	-0.000
1658088288.573472923	-2785.649	-4.625	-0.000
1658088288.603462007	-2785.096	-4.625	-0.000
1658088288.623464481	-2784.543	-4.625	-0.000
1658088288.643466796	-2783.990	-4.625	-0.000
1658088288.653507034	-2783.437	-4.625	-0.000
1658088288.673468083	-2782.884	-4.625	-0.000
1658088288.693463016	-2782.330	-4.625	-0.000
1658088288.723461123	-2781.777	-4.625	-0.000
1658088288.743459029	-2781.224	-4.625	-0.000
1658088288.753465259	-2780.671	-4.625	-0.000
1658088288.773501165	-2780.118	-4.625	-0.000
1658088288.793496014	-2779.565	-4.625	-0.000
1658088288.823464903	-2779.012	-4.625	-0.000
1658088288.843464297	-2778.459	-4.625	-0.000
1658088288.863460917	-2777.906	-4.625	-0.000
1658088288.873457976	-2777.353	-4.625	-0.000
1658088288.893478010	-2776.801	-4.625	-0.000
1658088288.913475586	-2776.248	-4.625	-0.000
1658088288.943462843	-2775.695	-4.625	-0.000
1658088288.963462953	-2775.142	-4.625	-0.000
1658088288.973467726	-2774.589	-4.625	-0.000
1658088288.993460504	-2774.036	-4.625	-0.000
1658088289.013467120	-2773.483	-4.625	-0.000
1658088289.043494289	-2772.930	-4.625	-0.000
1658088289.063464881	-2772.377	-4.625	-0.000
1658088289.083464318	-2771.824	-4.625	-0.000
1658088289.093426710	-2771.271	-4.625	-0.000
1658088289.113460247	-2770.718	-4.625	-0.000
1658088289.133459576	-2770.164	-4.625	-0.000
1658088289.163460313	-2769.611	-4.625	-0.000
1658088289.183460398	-2769.058	-4.625	-0.000
1658088289.193459543	-2768.505	-4.625	0.000
1658088289.213459638	-2767.952	-4.625	0.000
1658088289.233451084	-2767.399	-4.625	0.000
1658088289.263459145	-2766.846	-4.625	0.000
1658088289.283461929	-2766.293	-4.625	0.000
1658088289.303460546	-2765.739	-4.625	0.000
1658088289.313462526	-2765.186	-4.625	0.000
1658088289.333457048	-2764.633	-4.625	0.000
1658088289.353455512	-2764.080	-4.625	0.000
1658088289.383460172	-2763.526	-4.625	0.000
1658088289.403483093	-2762.973	-4.625	0.000
1658088289.413456114	-2762.420	-4.625	0.000
1658088289.433471380	-2761.867	-4.625	0.000
1658088289.453484835	-2761.313	-4.625	0.000
1658088289.473487821	-2760.760	-4.625	0.000
1658088289.503458863	-2760.206	-4.625	0.000
1658088289.523459719	-2759.653	-4.625	0.000
