1657719486.523749670	-2798.671	-8.375	-0.000
1657719486.543713460	-2798.338	-8.375	-0.000
1657719486.563707035	-2798.004	-8.375	-0.000
1657719486.573703435	-2797.671	-8.375	-0.000
1657719486.593709455	-2797.338	-8.375	-0.000
1657719486.623728389	-2797.006	-8.375	-0.000
1657719486.643740900	-2796.673	-8.375	-0.000
1657719486.663713148	-2796.341	-8.375	-0.000
1657719486.673712693	-2796.009	-8.375	-0.000
1657719486.703714891	-2795.677	-8.375	-0.000
1657719486.723714199	-2795.345	-8.375	-0.000
1657719486.743780852	-2795.014	-8.375	-0.000
1657719486.763716212	-2794.683	-8.375	-0.000
1657719486.773715356	-2794.352	-8.375	-0.000
1657719486.793741990	-2794.021	-8.375	-0.000
1657719486.823718668	-2793.690	-8.375	-0.000
1657719486.843733596	-2793.359	-8.375	-0.000
1657719486.863714685	-2793.029	-8.375	-0.000
1657719486.873748667	-2792.698	-8.375	-0.000
1657719486.893739954	-2792.367	-8.375	-0.000
1657719486.923721669	-2792.036	-8.375	-0.000
1657719486.943714109	-2791.706	-8.375	-0.000
1657719486.963714988	-2791.375	-8.375	-0.000
1657719486.973714362	-2791.044	-8.375	-0.000
1657719486.993749608	-2790.713	-8.375	-0.000
1657719487.023722401	-2790.382	-8.375	-0.000
1657719487.043720859	-2790.051	-8.375	-0.000
1657719487.063725790	-2789.721	-8.375	-0.000
1657719487.073713867	-2789.390	-8.375	-0.000
1657719487.093718994	-2789.059	-8.375	-0.000
1657719487.123718621	-2788.728	-8.375	-0.000
1657719487.143722351	-2788.398	-8.375	-0.000
1657719487.163718980	-2788.068	-8.375	-0.000
1657719487.183721302	-2787.738	-8.375	-0.000
1657719487.193823377	-2787.408	-8.375	-0.000
1657719487.213712697	-2787.079	-8.375	-0.000
1657719487.243729087	-2786.750	-8.375	-0.000
1657719487.263727676	-2786.421	-8.375	-0.000
1657719487.283712404	-2786.092	-8.375	-0.000
1657719487.293716618	-2785.764	-8.375	-0.000
1657719487.313710362	-2785.435	-8.375	-0.000
1657719487.343664574	-2785.107	-8.375	-0.000
1657719487.363712701	-2784.780	-8.375	-0.000
1657719487.383741314	-2784.452	-8.375	-0.000
1657719487.393708811	-2784.124	-8.375	-0.000
1657719487.413714034	-2783.795	-8.375	-0.000
1657719487.443791635	-2783.467	-8.375	-0.000
1657719487.463715169	-2783.139	-8.375	-0.000
1657719487.483716460	-2782.811	-8.376	-0.000
1657719487.493710436	-2782.483	-8.376	-0.000
1657719487.513715277	-2782.155	-8.376	-0.000
1657719487.543712482	-2781.827	-8.376	-0.000
1657719487.563712823	-2781.498	-8.376	-0.000
1657719487.583731832	-2781.170	-8.376	-0.000
1657719487.603727347	-2780.842	-8.376	-0.000
1657719487.613721282	-2780.513	-8.376	-0.000
1657719487.633714266	-2780.185	-8.376	-0.000
1657719487.663720167	-2779.857	-8.376	-0.000
1657719487.683711264	-2779.529	-8.376	-0.000
1657719487.703708576	-2779.201	-8.376	-0.000
1657719487.713709596	-2778.873	-8.376	-0.000
1657719487.733717664	-2778.546	-8.376	-0.000
1657719487.763751204	-2778.219	-8.376	-0.000
1657719487.783801116	-2777.892	-8.376	-0.000
1657719487.803715553	-2777.565	-8.376	-0.000
1657719487.813716913	-2777.239	-8.376	-0.000
1657719487.833691333	-2776.913	-8.376	-0.000
1657719487.863710711	-2776.587	-8.376	-0.000
1657719487.883734142	-2776.261	-8.376	-0.000
1657719487.903720296	-2775.935	-8.376	-0.000
1657719487.923718637	-2775.610	-8.376	-0.000
1657719487.933717324	-2775.285	-8.376	-0.000
1657719487.953711631	-2774.960	-8.376	-0.000
1657719487.983719239	-2774.635	-8.376	-0.000
1657719488.003725436	-2774.310	-8.376	-0.000
1657719488.023798260	-2773.985	-8.376	-0.000
1657719488.033717824	-2773.660	-8.376	-0.000
1657719488.053712762	-2773.335	-8.376	-0.000
1657719488.083739342	-2773.009	-8.376	-0.000
1657719488.103719673	-2772.684	-8.376	-0.000
