1658126400.110111025	-148.671	-8.375	-0.000
1658126400.120088782	-148.115	-8.375	-0.000
1658126400.140082329	-147.560	-8.375	-0.000
1658126400.160080592	-147.005	-8.375	-0.000
1658126400.190097284	-146.450	-8.375	-0.000
1658126400.210080877	-145.896	-8.375	-0.000
1658126400.220094312	-145.342	-8.375	-0.000
1658126400.240089224	-144.788	-8.375	-0.000
1658126400.260093906	-144.234	-8.375	-0.000
1658126400.280062414	-143.681	-8.375	-0.000
1658126400.310088821	-143.128	-8.375	-0.000
1658126400.320084217	-142.576	-8.375	-0.000
1658126400.340093257	-142.023	-8.375	-0.000
1658126400.360110401	-141.470	-8.375	-0.000
1658126400.380083078	-140.918	-8.375	-0.000
1658126400.410093175	-140.365	-8.375	-0.000
1658126400.430083963	-139.812	-8.375	-0.000
1658126400.440092301	-139.260	-8.375	-0.000
1658126400.460088470	-138.707	-8.375	-0.000
1658126400.480088517	-138.154	-8.375	-0.000
1658126400.500118881	-137.601	-8.375	-0.000
1658126400.530263243	-137.049	-8.375	-0.000
1658126400.540046064	-136.496	-8.375	-0.000
1658126400.560091597	-135.943	-8.375	-0.000
1658126400.580092685	-135.391	-8.375	-0.000
1658126400.600083469	-134.839	-8.375	-0.000
1658126400.630085893	-134.288	-8.375	-0.000
1658126400.650091100	-133.737	-8.375	-0.000
1658126400.660085566	-133.187	-8.375	-0.000
1658126400.680109735	-132.638	-8.375	-0.000
1658126400.700083632	-132.090	-8.375	-0.000
1658126400.720085689	-131.542	-8.375	-0.000
1658126400.750085871	-130.995	-8.375	-0.000
1658126400.760094187	-130.448	-8.375	-0.000
1658126400.780100624	-129.902	-8.375	-0.000
1658126400.800083754	-129.357	-8.375	-0.000
1658126400.820089653	-128.813	-8.375	-0.000
1658126400.850082376	-128.269	-8.375	-0.000
1658126400.860085504	-127.726	-8.375	-0.000
1658126400.880086128	-127.183	-8.375	-0.000
1658126400.900085885	-126.641	-8.375	-0.000
1658126400.920097957	-126.100	-8.375	-0.000
1658126400.950084361	-125.560	-8.375	-0.000
1658126400.960101182	-125.020	-8.375	0.000
1658126400.980092194	-124.481	-8.375	0.000
1658126401.000092095	-123.943	-8.375	0.000
1658126401.020131848	-123.405	-8.375	0.000
1658126401.050092744	-122.868	-8.375	0.000
1658126401.070096380	-122.332	-8.375	0.000
1658126401.080108222	-121.797	-8.375	0.000
1658126401.100106557	-121.262	-8.375	0.000
1658126401.120091280	-120.729	-8.375	0.000
1658126401.140128185	-120.197	-8.375	0.000
1658126401.170093685	-119.666	-8.375	0.000
1658126401.180085980	-119.137	-8.375	0.000
1658126401.200093734	-118.608	-8.375	0.000
1658126401.220085763	-118.081	-8.375	0.000
1658126401.240122220	-117.555	-8.375	0.000
1658126401.270083529	-117.030	-8.375	0.000
1658126401.290088815	-116.506	-8.375	0.000
1658126401.300092205	-115.984	-8.375	0.000
1658126401.320083289	-115.462	-8.375	0.000
1658126401.340048474	-114.942	-8.375	0.000
1658126401.360081530	-114.423	-8.375	0.000
1658126401.390086481	-113.905	-8.375	0.000
1658126401.400093429	-113.388	-8.375	0.000
1658126401.420081345	-112.872	-8.375	0.000
1658126401.440104359	-112.357	-8.375	0.000
1658126401.460082181	-111.843	-8.375	0.000
1658126401.490095564	-111.331	-8.375	0.000
1658126401.510085844	-110.819	-8.375	0.000
1658126401.520092350	-110.309	-8.375	0.000
1658126401.540105341	-109.800	-8.375	0.000
1658126401.560089052	-109.292	-8.375	0.000
1658126401.580107076	-108.785	-8.375	0.000
1658126401.610087351	-108.279	-8.375	0.000
1658126401.620087182	-107.774	-8.375	0.000
1658126401.640087872	-107.271	-8.375	0.000
1658126401.660096364	-106.769	-8.375	0.000
1658126401.680081045	-106.268	-8.375	0.000
1658126401.710134204	-105.768	-8.375	0.000
1658126401.730082693	-105.269	-8.375	0.000
1658126401.740092592	-104.771	-8.375	0.000
1658126401.760088605	-104.275	-8.375	0.000
1658126401.780104076	-103.779	-8.375	0.000
1658126401.810090473	-103.285	-8.375	0.000
