1658126332.820547994	-148.671	-8.375	-0.000
1658126332.830507364	-148.115	-8.375	-0.000
1658126332.860506527	-147.560	-8.375	-0.000
1658126332.880505895	-147.005	-8.375	-0.000
1658126332.900513170	-146.450	-8.375	-0.000
1658126332.920513485	-145.895	-8.375	-0.000
1658126332.930537227	-145.341	-8.375	-0.000
1658126332.950514568	-144.787	-8.375	-0.000
1658126332.980515023	-144.233	-8.375	-0.000
1658126333.000531733	-143.680	-8.375	-0.000
1658126333.020513963	-143.127	-8.375	-0.000
1658126333.030535140	-142.574	-8.375	-0.000
1658126333.050509542	-142.021	-8.375	-0.000
1658126333.080511332	-141.468	-8.375	-0.000
1658126333.100545172	-140.915	-8.375	-0.000
1658126333.120515080	-140.363	-8.375	-0.000
1658126333.130511525	-139.810	-8.375	-0.000
1658126333.150484019	-139.257	-8.375	-0.000
1658126333.180516985	-138.704	-8.375	-0.000
1658126333.200514214	-138.151	-8.375	-0.000
1658126333.220509912	-137.598	-8.375	-0.000
1658126333.240521012	-137.045	-8.375	-0.000
1658126333.250512219	-136.493	-8.375	-0.000
1658126333.270509990	-135.940	-8.375	-0.000
1658126333.300516925	-135.388	-8.375	-0.000
1658126333.320516781	-134.836	-8.375	-0.000
1658126333.340533955	-134.285	-8.375	-0.000
1658126333.350513615	-133.734	-8.375	-0.000
1658126333.370511425	-133.183	-8.375	-0.000
1658126333.400509149	-132.633	-8.375	-0.000
1658126333.420517827	-132.083	-8.375	-0.000
1658126333.440512443	-131.533	-8.375	-0.000
1658126333.460520191	-130.983	-8.375	-0.000
1658126333.470512901	-130.434	-8.375	-0.000
1658126333.490484503	-129.884	-8.375	-0.000
1658126333.520517435	-129.335	-8.375	-0.000
1658126333.540509172	-128.785	-8.375	-0.000
1658126333.560513700	-128.235	-8.375	-0.000
1658126333.570510035	-127.686	-8.375	-0.000
1658126333.590514594	-127.136	-8.375	-0.000
1658126333.620510591	-126.586	-8.375	-0.000
1658126333.640511545	-126.037	-8.375	-0.000
1658126333.660508007	-125.487	-8.375	-0.000
1658126333.680508851	-124.938	-8.375	-0.000
1658126333.690518813	-124.389	-8.375	-0.000
1658126333.720524143	-123.841	-8.375	-0.000
1658126333.740509207	-123.293	-8.375	-0.000
1658126333.760508165	-122.745	-8.375	-0.000
1658126333.780517803	-122.197	-8.375	-0.000
1658126333.790519397	-121.650	-8.375	-0.000
1658126333.810513886	-121.103	-8.375	-0.000
1658126333.840510898	-120.557	-8.375	-0.000
1658126333.860508976	-120.010	-8.375	-0.000
1658126333.880511150	-119.464	-8.375	-0.000
1658126333.900509415	-118.918	-8.375	-0.000
1658126333.910512480	-118.372	-8.375	-0.000
1658126333.930519260	-117.825	-8.375	-0.000
1658126333.960508456	-117.279	-8.375	-0.000
1658126333.980510123	-116.732	-8.375	-0.000
1658126334.000512602	-116.186	-8.375	-0.000
1658126334.010522003	-115.640	-8.375	-0.000
1658126334.030505618	-115.093	-8.375	-0.000
1658126334.060510247	-114.547	-8.375	-0.000
1658126334.080511561	-114.001	-8.375	-0.000
1658126334.100517933	-113.454	-8.375	-0.000
1658126334.110512642	-112.909	-8.375	-0.000
1658126334.130517455	-112.363	-8.375	-0.000
1658126334.160514698	-111.818	-8.375	-0.000
1658126334.180487346	-111.274	-8.375	-0.000
1658126334.200508738	-110.729	-8.375	-0.000
1658126334.220505993	-110.185	-8.375	-0.000
