0.000865,1,0,0,0.00104796,27.8926,0.1296,391.88,-84.5479,27.7783,-0.00415029,402.432,0.0340953,0.102297,-0.00564627,542.086,-79.2123,19.4457,0.0121035,552.691,3.74223,4.28,1.82,
0.704527,1,0,0,0.00104796,27.8926,0.1296,391.88,-84.5479,27.7783,-0.00415029,402.432,0.0340953,0.102297,-0.00564627,542.086,-79.2123,19.4457,0.0121035,552.691,3.74223,4.28,1.82,
20.7634,1,0,0,0.00104839,27.8926,0.125839,392.436,-84.5502,27.7802,-0.00414303,402.987,0.0370523,0.159894,0.00235997,542.374,-79.2019,19.4448,0.0102616,552.98,3.74938,4.28,1.82,
40.7621,1,1000,1000,0.00104875,27.8926,0.122806,392.991,-84.5525,27.7835,-0.0041349,403.543,0.0401414,0.14291,0.00965419,542.797,-79.1983,19.4445,0.00989231,553.402,3.7484,4.28,1.82,
60.7654,1,1000,1000,0.00735377,27.8926,0.120573,393.547,-84.5548,27.7853,-0.004126,404.099,0.042826,0.0860126,0.0290131,543.219,-79.1946,19.4447,0.00962006,553.825,3.74739,4.28,1.82,
80.7422,1,1000,1000,0.00849116,27.8926,0.116732,394.103,-84.5571,27.7871,-0.0041114,404.655,0.0450933,0.0828048,0.0164868,543.641,-79.1918,19.4453,0.0083765,554.247,3.74554,4.28,1.82,
100.761,1,1000,1000,0.00987481,27.8926,0.11289,394.659,-84.5594,27.7905,-0.00408489,405.21,0.0475154,0.189466,0.0163245,543.93,-79.1847,19.4458,0.00631643,554.536,3.74946,4.28,1.82,
120.765,1,1000,1000,0.0110675,27.8926,0.109266,395.215,-84.5617,27.7929,-0.00404644,405.766,0.0490031,0.0801142,0.019443,544.352,-79.1822,19.4447,0.0046676,554.958,3.74731,4.28,1.82,
140.761,1,1000,1000,0.0113689,27.8926,0.10673,395.771,-84.564,27.7948,-0.00399645,406.322,0.0510898,0.139274,0.0257621,544.774,-79.1756,19.444,0.00594319,555.38,3.74927,4.28,1.82,
160.76,1,1000,1000,0.0124449,27.8926,0.104988,396.326,-84.5663,27.7985,-0.00393551,406.878,0.0521479,0.169355,0.0304246,545.197,-79.1668,19.4441,0.00897388,555.802,3.75346,4.28,1.82,
180.836,1,1000,1000,0.0127288,27.8926,0.101074,396.883,-84.5686,27.8005,-0.00386448,407.434,0.0532183,0.0762676,0.0377743,545.485,-79.165,19.4444,0.010291,556.091,3.75206,4.28,1.82,
200.792,1,1000,1000,0.0127288,27.8926,0.101074,397.439,-84.5708,27.8038,-0.00378428,407.99,0.0543044,0.181427,0.047272,545.908,-79.1613,19.4449,0.00879254,556.513,3.75109,4.28,1.82,
220.775,1,1000,1000,0.0136967,27.8926,0.0992209,397.995,-84.573,27.8062,-0.00369526,408.546,0.0550392,0.0781775,0.0588614,546.33,-79.1569,19.4444,0.00737388,556.936,3.75084,4.28,1.82,
240.766,1,1000,1000,0.0139707,27.8926,0.0957943,398.551,-84.5752,27.8081,-0.00359758,409.103,0.05589,0.12895,0.0685308,546.752,-79.1489,19.4445,0.00853657,557.36,3.75397,4.28,1.82,
260.779,1,1000,1000,0.0160524,27.8926,0.091651,399.107,-84.5774,27.8115,-0.00349192,409.659,0.0564145,0.165272,0.0822198,547.041,-79.1497,19.4446,0.0106883,557.649,3.74986,4.28,1.82,
280.782,1,1000,1000,0.0163378,27.8926,0.0880973,399.663,-84.5796,27.8135,-0.00337873,410.215,0.056769,0.0803555,0.0914771,547.463,-79.1422,19.4444,0.0118622,558.071,3.75252,4.28,1.82,
300.766,1,1000,1000,0.0163378,27.8926,0.0880973,400.22,-84.5817,27.8162,-0.00325771,410.771,0.0566941,0.146628,0.103738,547.885,-79.137,19.4445,0.0108684,558.493,3.75334,4.28,1.82,
320.768,1,1000,1000,0.0173395,27.8926,0.0861199,400.776,-84.5838,27.8192,-0.00312873,411.328,0.0568094,0.0961764,0.116886,548.307,-79.1319,19.4446,0.00910796,558.915,3.75354,4.28,1.82,
340.771,1,1000,1000,0.0176304,27.8926,0.0832426,401.332,-84.5858,27.821,-0.00299192,411.884,0.0564542,0.092088,0.126831,548.596,-79.1361,19.4446,0.0077005,559.204,3.74605,4.28,1.82,
360.799,1,1000,1000,0.0188231,27.8926,0.0783146,401.889,-84.5878,27.8232,-0.00284767,412.441,0.0561497,0.109995,0.139891,549.018,-79.1302,19.4445,0.00691939,559.625,3.74697,4.28,1.82,
380.833,1,1000,1000,0.0198507,27.8926,0.0759663,402.445,-84.5897,27.8255,-0.00269636,412.997,0.0559005,0.112867,0.149323,549.441,-79.1227,19.4444,0.00710139,560.047,3.74982,4.28,1.82,
400.765,1,1000,1000,0.0206562,27.8926,0.0735304,403.002,-84.5915,27.8273,-0.00253816,413.554,0.0553371,0.086696,0.160492,549.863,-79.1131,19.4446,0.00856709,560.471,3.75447,4.28,1.82,
420.733,1,1000,1000,0.0209627,27.8926,0.0715257,403.558,-84.5933,27.8294,-0.00237337,414.11,0.0549341,0.0526698,0.173662,550.152,-79.119,19.4457,0.0115756,560.76,3.74532,4.28,1.82,
440.762,1,1000,1000,0.0218937,27.8926,0.0693556,404.115,-84.5951,27.8304,-0.00220096,414.667,0.0542385,0.0874851,0.182627,550.574,-79.1078,19.4448,0.0144131,561.182,3.75158,4.28,1.82,
460.766,1,1000,1000,0.0222071,27.8926,0.0682855,404.671,-84.5967,27.8326,-0.00202128,415.224,0.0534211,0.106314,0.195258,550.996,-79.1006,19.4441,0.013731,561.606,3.7541,4.28,1.82,
480.764,1,1000,1000,0.0233473,27.8926,0.0648058,405.228,-84.5983,27.8336,-0.00183457,415.78,0.0526937,0.0412079,0.203598,551.418,-79.0916,19.4446,0.0128836,562.028,3.75796,4.28,1.82,
500.749,1,1000,1000,0.0233473,27.8926,0.0648058,405.785,-84.5998,27.8358,-0.00164094,416.337,0.051757,0.129439,0.214065,551.707,-79.0987,19.4448,0.0144612,562.317,3.74739,4.28,1.82,
520.767,1,1000,1000,0.0233473,27.8926,0.0648058,406.342,-84.6012,27.8369,-0.00144063,416.894,0.0509064,0.0303702,0.224575,552.129,-79.0898,19.4443,0.0139108,562.739,3.75125,4.28,1.82,
540.763,1,1000,1000,0.0240662,27.8926,0.0623381,406.898,-84.6025,27.8376,-0.00123342,417.45,0.0498231,0.116176,0.235383,552.552,-79.0806,19.4444,0.0129443,563.162,3.75536,4.28,1.82,
560.767,1,1000,1000,0.0243834,27.8926,0.061086,407.455,-84.6037,27.8403,-0.0010196,418.007,0.0488781,0.128655,0.245548,552.974,-79.0704,19.4444,0.0132884,563.584,3.76056,4.28,1.82,
580.78,1,1000,1000,0.0258432,27.8926,0.0572617,408.012,-84.6048,27.841,-0.000799648,418.564,0.0481517,0.029659,0.254506,553.263,-79.0815,19.4446,0.0117875,563.873,3.74597,4.28,1.82,
600.784,1,1000,1000,0.0258432,27.8926,0.0572617,408.569,-84.6059,27.8432,-0.000573758,419.121,0.0471283,0.134978,0.264239,553.685,-79.0718,19.4447,0.0114007,564.295,3.75061,4.28,1.82,
620.77,1,1000,1000,0.0261663,27.8926,0.0564108,409.126,-84.6068,27.8443,-0.000341833,419.678,0.0457747,0.0303384,0.274149,554.107,-79.0589,19.4446,0.0136713,564.719,3.75801,4.28,1.82,
640.759,1,1000,1000,0.0271203,27.8926,0.0525963,409.682,-84.6076,27.845,-0.000103611,420.235,0.0446886,0.1012,0.283384,554.529,-79.0491,19.4444,0.0137713,565.141,3.76246,4.28,1.82,
660.813,1,1000,1000,0.0271203,27.8926,0.0525963,410.239,-84.6083,27.8474,0.000140751,420.792,0.0437225,0.0874581,0.292997,554.818,-79.0608,19.4448,0.0136059,565.432,3.74742,4.28,1.82,
680.775,1,1000,1000,0.0276433,27.8926,0.0518789,410.796,-84.6089,27.848,0.000390836,421.349,0.0423164,0.0280789,0.302119,555.24,-79.0474,19.4448,0.0157956,565.854,3.75532,4.28,1.82,
700.773,1,1000,1000,0.0284979,27.8926,0.048539,411.353,-84.6093,27.8486,0.000646357,421.905,0.041024,0.0279576,0.309672,555.662,-79.037,19.4447,0.0154526,566.277,3.76018,4.28,1.82,
720.768,1,1000,1000,0.0284979,27.8926,0.048539,411.91,-84.6097,27.8504,0.000907105,422.462,0.0400269,0.114983,0.318323,556.085,-79.0283,19.4443,0.0126148,566.699,3.76344,4.28,1.82,
740.763,1,1000,1000,0.0288228,27.8926,0.0479452,412.467,-84.6099,27.8515,0.00117273,423.02,0.0387075,0.0292728,0.327271,556.373,-79.0412,19.4444,0.012116,566.987,3.74678,4.28,1.82,
760.775,1,1000,1000,0.0296969,27.8926,0.0446315,413.024,-84.6099,27.8522,0.00144343,423.577,0.0371332,0.106642,0.342446,556.796,-79.0292,19.4444,0.0121618,567.41,3.75329,4.28,1.82,
780.752,1,1000,1000,0.0302514,27.8926,0.0417052,413.581,-84.6099,27.8542,0.00171903,424.134,0.0358,0.106642,0.342446,557.218,-79.0153,19.4444,0.0136082,567.832,3.76162,4.28,1.82,
800.808,1,1000,1000,0.0302514,27.8926,0.0417052,414.139,-84.6097,27.855,0.00199923,424.691,0.0346613,0.0284445,0.350135,557.64,-79.0044,19.4445,0.0133948,568.254,3.76708,4.28,1.82,
820.767,1,1000,1000,0.0305685,27.8926,0.0407907,414.696,-84.6093,27.8566,0.00228404,425.248,0.0333269,0.0981085,0.357648,557.929,-79.0196,19.4445,0.0131422,568.545,3.74771,4.28,1.82,
840.767,1,1000,1000,0.0308163,27.8926,0.0390862,415.253,-84.6089,27.8584,0.00257329,425.805,0.0316357,0.0424807,0.366009,558.351,-79.006,19.4445,0.0142569,568.967,3.75567,4.28,1.82,
860.779,1,1000,1000,0.0311302,27.8926,0.0370196,415.81,-84.6082,27.859,0.00286653,426.362,0.0302549,0.0406548,0.372186,558.773,-78.9921,19.4445,0.015231,569.391,3.76405,4.28,1.82,
880.77,1,1000,1000,0.0313939,27.8926,0.0364609,416.367,-84.6075,27.8603,0.00316354,426.919,0.0285227,0.0656382,0.379295,559.195,-78.9783,19.4445,0.0158899,569.814,3.77191,4.28,1.82,
900.778,1,1000,1000,0.0317094,27.8926,0.0350865,416.924,-84.6065,27.8616,0.00346408,427.477,0.0271062,0.0654386,0.38509,559.484,-78.995,19.4445,0.0162747,570.102,3.75117,4.28,1.82,
920.763,1,1000,1000,0.0317638,27.8926,0.0336743,417.482,-84.6055,27.8623,0.00376799,428.034,0.025401,0.0274133,0.391244,559.906,-78.9815,19.4444,0.0164382,570.527,3.75847,4.28,1.82,
940.76,1,1000,1000,0.0318564,27.8926,0.0329075,418.039,-84.6042,27.8637,0.00407517,428.591,0.0234593,0.0848034,0.397411,560.328,-78.9679,19.4444,0.0164302,570.949,3.76595,4.28,1.82,
960.726,1,1000,1000,0.0321557,27.8926,0.031454,418.596,-84.6028,27.8653,0.00438547,429.148,0.0217908,0.0507635,0.40352,560.751,-78.9542,19.4444,0.0162949,571.371,3.77401,4.28,1.82,
980.764,1,1000,1000,0.0321563,27.8926,0.0296378,419.153,-84.6013,27.8659,0.00469846,429.706,0.0203333,0.0268097,0.409036,561.039,-78.9717,19.4444,0.0160748,571.66,3.75228,4.28,1.82,
1000.78,1,1000,1000,0.0324522,27.8926,0.0290519,419.711,-84.5995,27.8666,0.00501402,430.263,0.0187108,0.0346573,0.413472,561.462,-78.958,19.4444,0.0158101,572.082,3.75984,4.28,1.82,
1020.77,1,1000,1000,0.0324522,27.8926,0.0290519,420.268,-84.5977,27.8677,0.005332,430.82,0.0162384,0.0619832,0.418876,561.884,-78.9442,19.4444,0.0155377,572.504,3.76705,4.28,1.82,
1040.76,1,1000,1000,0.0326588,27.8926,0.0271585,420.825,-84.5956,27.8689,0.00565234,431.378,0.0148187,0.0353942,0.423102,562.306,-78.9302,19.4444,0.0152913,572.927,3.77496,4.28,1.82,
1060.76,1,1000,1000,0.03249,27.8926,0.025852,421.383,-84.5934,27.8694,0.00597468,431.935,0.0125834,0.0310893,0.427947,562.595,-78.9487,19.4444,0.0151291,573.215,3.75226,4.28,1.82,
1080.76,1,1000,1000,0.0325291,27.8926,0.0240917,421.94,-84.591,27.8705,0.00629888,432.493,0.010519,0.0575245,0.431357,563.017,-78.9343,19.4444,0.0152109,573.641,3.76018,4.28,1.82,
1100.77,1,1000,1000,0.0325291,27.8926,0.0240917,422.498,-84.5884,27.8702,0.00662473,433.05,0.00862723,-0.0324669,0.435095,563.439,-78.9192,19.4445,0.0157361,574.064,3.76876,4.28,1.82,
1120.76,1,1000,1000,0.0322239,27.8926,0.0244743,423.055,-84.5857,27.8713,0.00695188,433.607,0.00610725,0.0895163,0.438649,563.861,-78.903,19.4447,0.0169022,574.486,3.77891,4.28,1.82,
1140.76,1,1000,1000,0.0324813,27.8926,0.0232815,423.612,-84.5828,27.8729,0.00728008,434.165,0.00400733,-0.00583898,0.442387,564.15,-78.9213,19.445,0.0187997,574.775,3.75608,4.28,1.82,
1160.76,1,1000,1000,0.0321045,27.8926,0.0214429,424.17,-84.5797,27.8723,0.00760874,434.722,0.00216718,0.00453607,0.444752,564.572,-78.9055,19.4444,0.0196433,575.197,3.76538,4.28,1.82,
1180.77,1,1000,1000,0.0323554,27.8926,0.0221908,424.727,-84.5764,27.8736,0.00793793,435.28,-0.000135633,0.0706038,0.446222,564.995,-78.8933,19.4445,0.0174189,575.619,3.77052,4.28,1.82,
1200.77,1,1000,1000,0.0319119,27.8926,0.020778,425.285,-84.5729,27.8745,0.00826739,435.837,-0.00226484,0.0466163,0.449369,565.417,-78.8793,19.4443,0.0155871,576.042,3.77794,4.28,1.82,
1220.78,1,1000,1000,0.0319119,27.8926,0.020778,425.842,-84.5693,27.8743,0.00859684,436.395,-0.00479643,-0.031335,0.451177,565.706,-78.8971,19.4445,0.0170633,576.332,3.75597,4.28,1.82,
1240.78,1,1000,1000,0.0321553,27.8926,0.0197079,426.4,-84.5655,27.8753,0.00892644,436.952,-0.00712087,0.0906227,0.45341,566.128,-78.8809,19.4444,0.0179557,576.754,3.76544,4.28,1.82,
1260.78,1,1000,1000,0.0316482,27.8926,0.0200303,426.957,-84.5615,27.877,0.00925579,437.51,-0.00897116,0.0924248,0.454217,566.55,-78.8658,19.4444,0.0178909,577.177,3.7737,4.28,1.82,
1280.78,1,1000,1000,0.031204,27.8926,0.0169573,427.515,-84.5573,27.8768,0.00958465,438.067,-0.0114874,-0.0313282,0.455079,566.972,-78.8512,19.4444,0.0174753,577.599,3.78161,4.28,1.82,
1300.77,1,1000,1000,0.031204,27.8926,0.0169573,428.072,-84.553,27.8779,0.00991243,438.625,-0.0142319,0.0896809,0.455981,567.261,-78.8701,19.4444,0.0173483,577.888,3.75808,4.28,1.82,
1320.76,1,1000,1000,0.0306075,27.8926,0.0171754,428.63,-84.5484,27.8795,0.0102387,439.182,-0.0166629,-0.00609277,0.456353,567.683,-78.8538,19.4447,0.0183532,578.31,3.76762,4.28,1.82,
1340.77,1,1000,1000,0.0308053,27.8926,0.0159743,429.187,-84.5437,27.8789,0.0105629,439.74,-0.0188791,-0.00139327,0.456149,568.105,-78.8365,19.4448,0.0202126,578.732,3.77814,4.28,1.82,
1360.77,1,1000,1000,0.0300485,27.8926,0.0141378,429.745,-84.5388,27.8799,0.0108854,440.298,-0.0212241,0.0552909,0.453727,568.527,-78.8212,19.4444,0.0208582,579.155,3.78672,4.28,1.82,
1382.44,1,1000,1000,0.0293272,27.8926,0.013805,430.303,-84.5337,27.8807,0.0112058,440.855,-0.0244373,0.0426799,0.454634,568.816,-78.8406,19.4452,0.0185789,579.445,3.76233,4.28,1.82,
1400.79,1,1000,1000,0.0293272,27.8926,0.013805,430.86,-84.5285,27.8805,0.0115241,441.413,-0.02628,-0.0319881,0.453356,569.238,-78.8293,19.4447,0.0150276,579.867,3.76666,4.28,1.82,
1420.77,1,1000,1000,0.0285549,27.8926,0.0132079,431.418,-84.523,27.8814,0.0118403,441.97,-0.0289164,0.0900418,0.452053,569.661,-78.8132,19.4446,0.0152777,580.29,3.77586,4.28,1.82,
1440.77,1,1000,1000,0.0276095,27.8926,0.0121405,431.975,-84.5174,27.8831,0.0121538,442.528,-0.0322337,0.0177439,0.448953,570.083,-78.7954,19.4442,0.0179275,580.712,3.78716,4.28,1.82,
1460.77,1,1000,1000,0.0277369,27.8926,0.0102233,432.533,-84.5116,27.8825,0.0124642,443.086,-0.0347886,-0.0298061,0.445492,570.371,-78.815,19.4456,0.0172096,581,3.76276,4.28,1.82,
1480.77,1,1000,1000,0.02688,27.8926,0.0110134,433.091,-84.5056,27.8825,0.0127704,443.643,-0.037003,0.000456986,0.445103,570.794,-78.8047,19.4456,0.0132241,581.423,3.76564,4.28,1.82,
1500.77,1,1000,1000,0.02688,27.8926,0.0110134,433.648,-84.4994,27.883,0.0130725,444.201,-0.0397588,0.0315713,0.442034,571.216,-78.7909,19.4444,0.0118769,581.845,3.7724,4.28,1.82,
1520.76,1,1000,1000,0.0256639,27.8926,0.0104684,434.206,-84.4931,27.8828,0.0133708,444.758,-0.0423381,-0.0272156,0.438081,571.638,-78.7721,19.4445,0.0151985,582.268,3.78432,4.28,1.82,
1540.76,1,1000,1000,0.0257663,27.8926,0.0107291,434.764,-84.4866,27.8824,0.0136649,445.316,-0.0450018,0.0412286,0.430529,571.927,-78.7903,19.4442,0.0176509,582.556,3.76183,4.28,1.82,
1560.76,1,1000,1000,0.0246501,27.8926,0.0112988,435.321,-84.4799,27.884,0.0139544,445.874,-0.0475162,0.0889896,0.430285,572.349,-78.7768,19.4443,0.0167738,582.978,3.76837,4.28,1.82,
1580.76,1,1000,1000,0.0247414,27.8926,0.00941396,435.879,-84.473,27.8837,0.0142391,446.431,-0.0499766,-0.0299589,0.425493,572.771,-78.7637,19.4444,0.0159295,583.401,3.774,4.28,1.82,
