38509563.193	3368323.921	-0.483
38509563.394	3368323.855	-0.453
38509563.587	3368323.766	-0.402
38509563.769	3368323.678	-0.338
38509563.990	3368323.600	-0.281
38509564.192	3368323.534	-0.217
38509564.423	3368323.479	-0.135
38509564.624	3368323.446	-0.083
38509564.826	3368323.435	-0.014
38509565.037	3368323.424	0.043
38509565.268	3368323.435	0.112
38509565.498	3368323.458	0.162
38509565.710	3368323.491	0.200
38509565.940	3368323.536	0.235
38509566.161	3368323.591	0.281
38509566.372	3368323.658	0.312
38509566.603	3368323.725	0.343
38509566.805	3368323.802	0.371
38509567.025	3368323.880	0.397
38509567.218	3368323.969	0.409
38509567.419	3368324.058	0.421
38509567.621	3368324.147	0.429
38509567.813	3368324.225	0.431
38509567.995	3368324.313	0.431
38509568.187	3368324.402	0.428
38509568.399	3368324.502	0.424
38509568.620	3368324.602	0.419
38509568.812	3368324.691	0.408
38509569.023	3368324.780	0.396
38509569.224	3368324.880	0.392
38509569.445	3368324.969	0.374
38509569.647	3368325.047	0.357
38509569.849	3368325.124	0.339
38509570.079	3368325.213	0.316
38509570.281	3368325.291	0.287
38509570.502	3368325.358	0.268
38509570.723	3368325.424	0.239
38509570.991	3368325.491	0.211
38509571.241	3368325.558	0.177
38509571.452	3368325.591	0.155
38509571.712	3368325.636	0.123
38509571.914	3368325.669	0.100
38509572.182	3368325.703	0.083
38509572.394	3368325.725	0.052
38509572.663	3368325.748	0.032
38509572.864	3368325.759	0.003
38509573.076	3368325.770	-0.020
38509573.297	3368325.770	-0.042
38509573.575	3368325.748	-0.066
38509573.796	3368325.738	-0.089
38509574.017	3368325.716	-0.110
38509574.238	3368325.694	-0.127
38509574.440	3368325.672	-0.139
38509574.642	3368325.639	-0.163
38509574.959	3368325.594	-0.189
38509575.199	3368325.539	-0.205
38509575.564	3368325.462	-0.244
38509575.843	3368325.396	-0.255
38509576.083	3368325.329	-0.282
38509576.419	3368325.230	-0.295
38509576.621	3368325.175	-0.310
38509576.823	3368325.108	-0.327
38509577.044	3368325.031	-0.339
38509577.274	3368324.954	-0.349
38509577.592	3368324.832	-0.360
38509578.139	3368324.622	-0.382
38509578.408	3368324.511	-0.387
38509578.629	3368324.423	-0.394
38509579.206	3368324.179	-0.406
38509579.437	3368324.080	-0.409
38509579.811	3368323.914	-0.410
38509580.090	3368323.792	-0.411
38509580.282	3368323.703	-0.411
38509580.619	3368323.560	-0.411
38509580.897	3368323.438	-0.411
38509581.263	3368323.283	-0.410
38509581.522	3368323.161	-0.409
38509581.772	3368323.051	-0.408
38509581.983	3368322.962	-0.406
38509582.300	3368322.829	-0.406
38509582.483	3368322.741	-0.405
38509582.723	3368322.630	-0.404
38509583.031	3368322.486	-0.403
38509583.598	3368322.232	-0.402
38509584.040	3368322.033	-0.402
38509584.338	3368321.900	-0.403
38509584.761	3368321.712	-0.404
38509585.010	3368321.601	-0.404
38509585.260	3368321.491	-0.404
38509585.472	3368321.402	-0.404
38509585.693	3368321.303	-0.404
38509586.116	3368321.114	-0.404
38509586.433	3368320.982	-0.404
38509586.625	3368320.893	-0.404
38509586.856	3368320.794	-0.404
38509587.077	3368320.694	-0.404
38509587.307	3368320.594	-0.404
38509587.970	3368320.307	-0.405
38509588.201	3368320.207	-0.405
38509588.576	3368320.041	-0.405
38509588.778	3368319.953	-0.406
38509588.979	3368319.864	-0.406
38509589.191	3368319.765	-0.406
38509589.460	3368319.643	-0.407
38509589.844	3368319.477	-0.407
38509590.690	3368319.101	-0.410
38509591.295	3368318.835	-0.411
38509591.651	3368318.669	-0.412
38509591.872	3368318.581	-0.413
38509592.160	3368318.448	-0.413
38509592.727	3368318.194	-0.415
38509592.958	3368318.094	-0.415
38509593.227	3368317.972	-0.416
38509593.496	3368317.851	-0.417
38509593.727	3368317.740	-0.417
38509593.967	3368317.640	-0.418
38509594.284	3368317.497	-0.418
38509594.688	3368317.320	-0.420
38509595.053	3368317.154	-0.421
38509595.534	3368316.932	-0.421
38509595.860	3368316.777	-0.423
38509596.101	3368316.667	-0.423
38509596.725	3368316.379	-0.423
38509596.975	3368316.268	-0.423
38509597.350	3368316.091	-0.424
38509597.686	3368315.936	-0.424
38509597.936	3368315.826	-0.424
38509598.407	3368315.604	-0.424
38509598.878	3368315.394	-0.425
38509599.089	3368315.295	-0.425
38509599.397	3368315.151	-0.424
38509599.791	3368314.974	-0.423
38509600.175	3368314.786	-0.423
38509600.531	3368314.631	-0.422
38509600.925	3368314.443	-0.422
38509601.146	3368314.343	-0.421
38509601.588	3368314.133	-0.421
38509601.809	3368314.033	-0.420
38509602.030	3368313.934	-0.420
38509602.386	3368313.768	-0.420
38509602.693	3368313.624	-0.419
38509603.010	3368313.480	-0.419
38509603.270	3368313.358	-0.419
38509603.452	3368313.270	-0.418
38509603.673	3368313.170	-0.418
38509604.260	3368312.905	-0.417
38509604.577	3368312.761	-0.417
38509604.798	3368312.661	-0.416
38509605.028	3368312.562	-0.415
38509605.394	3368312.396	-0.415
38509605.711	3368312.252	-0.415
38509605.932	3368312.152	-0.414
38509606.297	3368311.997	-0.414
38509606.576	3368311.876	-0.414
38509607.220	3368311.588	-0.414
38509607.441	3368311.488	-0.414
38509607.719	3368311.367	-0.414
38509607.902	3368311.278	-0.414
38509608.229	3368311.134	-0.414
38509608.546	3368310.991	-0.415
38509609.103	3368310.747	-0.415
38509609.382	3368310.625	-0.415
38509609.564	3368310.537	-0.415
38509609.891	3368310.393	-0.415
38509610.074	3368310.305	-0.415
38509610.400	3368310.161	-0.416
38509610.823	3368309.973	-0.416
38509611.016	3368309.884	-0.416
38509611.246	3368309.774	-0.417
38509611.669	3368309.585	-0.417
38509611.861	3368309.497	-0.417
38509612.332	3368309.287	-0.417
38509612.620	3368309.154	-0.417
38509612.957	3368309.010	-0.417
38509613.149	3368308.922	-0.417
38509613.341	3368308.833	-0.416
38509613.774	3368308.634	-0.416
38509614.302	3368308.402	-0.416
38509614.504	3368308.313	-0.416
38509614.696	3368308.225	-0.415
38509614.888	3368308.136	-0.415
38509615.186	3368308.003	-0.414
38509615.475	3368307.870	-0.414
38509615.676	3368307.793	-0.414
38509616.070	3368307.616	-0.413
38509616.272	3368307.528	-0.412
38509616.513	3368307.417	-0.412
38509616.762	3368307.306	-0.412
38509617.262	3368307.085	-0.410
38509617.512	3368306.974	-0.410
38509617.762	3368306.864	-0.409
38509618.060	3368306.731	-0.408
38509618.262	3368306.642	-0.407
38509618.511	3368306.532	-0.407
38509618.761	3368306.432	-0.406
38509619.059	3368306.299	-0.405
38509619.367	3368306.167	-0.404
38509619.568	3368306.078	-0.403
38509619.972	3368305.901	-0.402
38509620.433	3368305.702	-0.401
38509620.635	3368305.613	-0.400
38509620.837	3368305.536	-0.400
38509621.193	3368305.381	-0.399
38509621.404	3368305.293	-0.398
38509621.606	3368305.204	-0.398
38509622.221	3368304.939	-0.397
38509622.480	3368304.828	-0.396
38509622.903	3368304.651	-0.395
38509623.326	3368304.474	-0.395
38509623.585	3368304.363	-0.394
38509623.797	3368304.275	-0.393
38509624.008	3368304.186	-0.393
38509624.383	3368304.032	-0.392
38509624.594	3368303.943	-0.392
38509624.806	3368303.855	-0.392
38509625.181	3368303.689	-0.392
38509625.402	3368303.600	-0.392
38509625.834	3368303.423	-0.392
38509626.478	3368303.146	-0.393
38509626.699	3368303.058	-0.393
38509626.920	3368302.970	-0.393
38509627.247	3368302.826	-0.393
38509627.631	3368302.671	-0.394
38509627.958	3368302.527	-0.394
38509628.294	3368302.383	-0.393
38509628.679	3368302.228	-0.394
38509628.900	3368302.129	-0.394
38509629.121	3368302.040	-0.394
38509629.678	3368301.808	-0.394
38509630.014	3368301.664	-0.394
38509630.235	3368301.576	-0.394
38509630.466	3368301.476	-0.395
38509630.687	3368301.388	-0.395
38509630.908	3368301.288	-0.395
38509631.139	3368301.199	-0.395
38509631.812	3368300.912	-0.396
38509632.033	3368300.823	-0.396
38509632.484	3368300.635	-0.396
38509632.878	3368300.469	-0.396
38509633.109	3368300.370	-0.396
38509633.388	3368300.259	-0.397
38509634.012	3368299.994	-0.397
38509634.291	3368299.872	-0.397
38509634.522	3368299.772	-0.397
38509634.973	3368299.584	-0.397
38509635.771	3368299.241	-0.397
