-852.251	-62.994	1.571
-852.251	-62.717	1.571
-852.251	-62.439	1.571
-852.251	-62.162	1.571
-852.251	-61.885	1.570
-852.251	-61.607	1.570
-852.251	-61.330	1.570
-852.251	-61.053	1.569
-852.251	-60.777	1.569
-852.250	-60.500	1.569
-852.250	-60.223	1.568
-852.250	-59.946	1.568
-852.249	-59.670	1.568
-852.249	-59.393	1.567
-852.248	-59.117	1.567
-852.247	-58.840	1.566
-852.246	-58.564	1.566
-852.245	-58.288	1.565
-852.244	-58.012	1.564
-852.243	-57.735	1.563
-852.241	-57.459	1.562
-852.239	-57.183	1.561
-852.237	-56.907	1.560
-852.235	-56.631	1.559
-852.233	-56.355	1.557
-852.230	-56.079	1.556
-852.227	-55.803	1.554
-852.223	-55.527	1.553
-852.220	-55.251	1.551
-852.215	-54.975	1.549
-852.211	-54.700	1.547
-852.205	-54.424	1.545
-852.200	-54.148	1.542
-852.193	-53.872	1.540
-852.187	-53.597	1.537
-852.179	-53.321	1.535
-852.171	-53.045	1.532
-852.162	-52.770	1.529
-852.153	-52.494	1.526
-852.143	-52.219	1.523
-852.132	-51.943	1.520
-852.120	-51.668	1.517
-852.107	-51.392	1.514
-852.094	-51.117	1.511
-852.080	-50.842	1.508
-852.065	-50.566	1.505
-852.049	-50.291	1.501
-852.032	-50.016	1.498
-852.014	-49.741	1.495
-851.996	-49.465	1.492
-851.976	-49.190	1.488
-851.956	-48.915	1.485
-851.934	-48.640	1.482
-851.912	-48.366	1.479
-851.889	-48.091	1.476
-851.865	-47.816	1.473
-851.840	-47.541	1.469
-851.814	-47.267	1.466
-851.787	-46.992	1.463
-851.760	-46.718	1.461
-851.731	-46.443	1.458
-851.702	-46.169	1.455
-851.672	-45.894	1.452
-851.641	-45.620	1.450
-851.610	-45.346	1.447
-851.577	-45.072	1.445
-851.544	-44.798	1.442
-851.510	-44.524	1.440
-851.476	-44.250	1.438
-851.441	-43.976	1.436
-851.405	-43.702	1.434
-851.368	-43.429	1.432
-851.331	-43.155	1.430
-851.294	-42.881	1.428
-851.256	-42.608	1.426
-851.217	-42.334	1.425
-851.178	-42.061	1.423
-851.138	-41.788	1.422
-851.098	-41.514	1.421
-851.057	-41.241	1.419
-851.016	-40.968	1.418
-850.975	-40.694	1.417
-850.934	-40.421	1.416
-850.892	-40.148	1.416
-850.849	-39.875	1.415
-850.807	-39.602	1.414
-850.764	-39.328	1.413
-850.721	-39.055	1.413
-850.678	-38.782	1.412
-850.635	-38.509	1.411
-850.591	-38.236	1.411
-850.548	-37.963	1.410
-850.504	-37.690	1.410
-850.460	-37.417	1.410
-850.415	-37.144	1.409
-850.371	-36.871	1.409
-850.327	-36.597	1.410
-850.282	-36.324	1.410
-850.238	-36.051	1.410
-850.193	-35.778	1.411
-850.149	-35.505	1.411
-850.104	-35.232	1.412
-850.060	-34.959	1.413
-850.016	-34.685	1.414
-849.972	-34.412	1.415
-849.928	-34.139	1.416
-849.885	-33.865	1.417
-849.841	-33.592	1.419
-849.798	-33.319	1.421
-849.756	-33.045	1.422
-849.714	-32.771	1.424
-849.672	-32.498	1.426
-849.631	-32.224	1.428
-849.590	-31.950	1.430
-849.550	-31.676	1.433
-849.510	-31.402	1.435
-849.471	-31.128	1.437
-849.432	-30.854	1.440
-849.394	-30.579	1.442
-849.357	-30.305	1.445
-849.320	-30.030	1.448
-849.284	-29.756	1.450
-849.249	-29.481	1.453
-849.215	-29.206	1.456
-849.181	-28.931	1.458
-849.148	-28.656	1.461
-849.116	-28.381	1.464
-849.084	-28.106	1.467
-849.054	-27.830	1.469
-849.024	-27.555	1.472
-848.995	-27.279	1.475
-848.966	-27.004	1.478
-848.939	-26.728	1.480
-848.912	-26.452	1.483
-848.886	-26.176	1.485
-848.860	-25.900	1.488
-848.836	-25.624	1.490
-848.812	-25.348	1.493
-848.788	-25.072	1.495
-848.766	-24.795	1.498
-848.744	-24.519	1.500
-848.723	-24.243	1.502
-848.702	-23.966	1.505
-848.682	-23.690	1.507
-848.663	-23.413	1.509
-848.644	-23.136	1.511
-848.626	-22.860	1.513
