-852.251	-62.855	1.571
-852.251	-62.578	1.571
-852.251	-62.300	1.571
-852.251	-62.023	1.570
-852.251	-61.746	1.570
-852.251	-61.469	1.570
-852.251	-61.192	1.569
-852.251	-60.915	1.569
-852.251	-60.638	1.569
-852.250	-60.361	1.569
-852.250	-60.085	1.568
-852.249	-59.808	1.568
-852.249	-59.532	1.567
-852.248	-59.255	1.567
-852.248	-58.979	1.566
-852.247	-58.702	1.566
-852.246	-58.426	1.565
-852.245	-58.150	1.565
-852.243	-57.873	1.564
-852.242	-57.597	1.563
-852.240	-57.321	1.562
-852.238	-57.045	1.561
-852.236	-56.769	1.559
-852.234	-56.493	1.558
-852.231	-56.217	1.557
-852.229	-55.941	1.555
-852.225	-55.665	1.553
-852.222	-55.389	1.552
-852.218	-55.113	1.550
-852.213	-54.838	1.548
-852.208	-54.562	1.546
-852.203	-54.286	1.543
-852.197	-54.010	1.541
-852.190	-53.735	1.539
-852.183	-53.459	1.536
-852.175	-53.183	1.533
-852.167	-52.908	1.531
-852.158	-52.632	1.528
-852.148	-52.356	1.525
-852.137	-52.081	1.522
-852.126	-51.805	1.519
-852.114	-51.530	1.516
-852.101	-51.255	1.513
-852.087	-50.979	1.509
-852.072	-50.704	1.506
-852.057	-50.429	1.503
-852.040	-50.153	1.500
-852.023	-49.878	1.497
-852.005	-49.603	1.493
-851.986	-49.328	1.490
-851.966	-49.053	1.487
-851.945	-48.778	1.484
-851.923	-48.503	1.480
-851.900	-48.228	1.477
-851.877	-47.953	1.474
-851.852	-47.679	1.471
-851.827	-47.404	1.468
-851.801	-47.129	1.465
-851.774	-46.855	1.462
-851.746	-46.580	1.459
-851.717	-46.306	1.456
-851.687	-46.032	1.454
-851.657	-45.757	1.451
-851.626	-45.483	1.448
-851.594	-45.209	1.446
-851.561	-44.935	1.443
-851.527	-44.661	1.441
-851.493	-44.387	1.439
-851.458	-44.113	1.437
-851.423	-43.839	1.435
-851.387	-43.566	1.433
-851.350	-43.292	1.431
-851.313	-43.018	1.429
-851.275	-42.745	1.427
-851.236	-42.471	1.426
-851.197	-42.198	1.424
-851.158	-41.924	1.423
-851.118	-41.651	1.421
-851.078	-41.378	1.420
-851.037	-41.104	1.419
-850.996	-40.831	1.418
-850.954	-40.558	1.417
-850.913	-40.285	1.416
-850.871	-40.011	1.415
-850.828	-39.738	1.414
-850.786	-39.465	1.414
-850.743	-39.192	1.413
-850.700	-38.919	1.412
-850.656	-38.646	1.412
-850.613	-38.373	1.411
-850.569	-38.099	1.411
-850.526	-37.826	1.410
-850.482	-37.553	1.410
-850.438	-37.280	1.410
-850.393	-37.007	1.409
-850.349	-36.734	1.409
-850.305	-36.461	1.410
-850.260	-36.188	1.410
-850.216	-35.915	1.410
-850.171	-35.642	1.411
-850.127	-35.368	1.412
-850.082	-35.095	1.412
-850.038	-34.822	1.413
-849.994	-34.549	1.414
-849.950	-34.275	1.415
-849.906	-34.002	1.417
-849.863	-33.729	1.418
-849.820	-33.455	1.420
-849.777	-33.182	1.421
-849.735	-32.908	1.423
-849.693	-32.634	1.425
-849.651	-32.361	1.427
-849.610	-32.087	1.429
-849.570	-31.813	1.431
-849.530	-31.539	1.434
-849.490	-31.265	1.436
-849.451	-30.991	1.439
-849.413	-30.716	1.441
-849.375	-30.442	1.444
-849.339	-30.167	1.446
-849.302	-29.893	1.449
-849.267	-29.618	1.452
-849.232	-29.343	1.454
-849.198	-29.068	1.457
-849.165	-28.793	1.460
-849.132	-28.518	1.463
-849.100	-28.243	1.465
-849.069	-27.968	1.468
-849.039	-27.692	1.471
-849.009	-27.417	1.474
-848.980	-27.141	1.476
-848.952	-26.866	1.479
-848.925	-26.590	1.481
-848.899	-26.314	1.484
-848.873	-26.038	1.487
-848.848	-25.762	1.489
-848.823	-25.486	1.492
-848.800	-25.210	1.494
-848.777	-24.934	1.496
-848.755	-24.657	1.499
-848.733	-24.381	1.501
-848.712	-24.104	1.503
-848.692	-23.828	1.506
-848.673	-23.551	1.508
-848.654	-23.275	1.510
-848.635	-22.998	1.512
-848.618	-22.721	1.514
-848.601	-22.445	1.516
-848.584	-22.168	1.518
-848.568	-21.891	1.520
-848.553	-21.614	1.522
-848.538	-21.337	1.524
-848.524	-21.060	1.526
-848.510	-20.783	1.528
-848.497	-20.506	1.530
-848.484	-20.229	1.532
-848.472	-19.952	1.534
-848.461	-19.675	1.535
-848.450	-19.397	1.537
-848.439	-19.120	1.539
-848.429	-18.843	1.541
-848.420	-18.566	1.543
-848.411	-18.288	1.545
-848.402	-18.011	1.546
-848.394	-17.734	1.548
-848.387	-17.456	1.550
-848.380	-17.179	1.552
-848.373	-16.902	1.553
