1.069	-0.478	-0.420
1.373	-0.613	-0.420
1.677	-0.749	-0.420
1.980	-0.884	-0.420
2.283	-1.020	-0.420
2.585	-1.155	-0.419
2.888	-1.290	-0.419
3.190	-1.424	-0.419
3.492	-1.559	-0.419
3.794	-1.693	-0.419
4.096	-1.828	-0.418
4.398	-1.962	-0.418
4.700	-2.096	-0.418
5.001	-2.230	-0.418
5.303	-2.364	-0.417
5.604	-2.497	-0.417
5.906	-2.631	-0.417
6.207	-2.765	-0.416
6.509	-2.898	-0.416
6.811	-3.031	-0.416
7.112	-3.164	-0.415
7.414	-3.297	-0.415
7.716	-3.430	-0.414
8.017	-3.563	-0.414
8.319	-3.696	-0.414
8.621	-3.828	-0.413
8.923	-3.961	-0.413
9.225	-4.093	-0.412
9.528	-4.225	-0.412
9.830	-4.358	-0.411
10.132	-4.490	-0.411
10.435	-4.621	-0.410
10.738	-4.753	-0.410
11.040	-4.885	-0.409
11.343	-5.016	-0.409
11.646	-5.148	-0.408
11.950	-5.279	-0.408
12.253	-5.410	-0.407
12.556	-5.541	-0.407
12.860	-5.672	-0.406
13.164	-5.803	-0.406
13.467	-5.933	-0.405
13.771	-6.064	-0.405
14.076	-6.194	-0.404
14.380	-6.324	-0.404
14.684	-6.454	-0.403
14.989	-6.584	-0.403
15.293	-6.714	-0.402
15.598	-6.844	-0.401
15.903	-6.973	-0.401
16.208	-7.103	-0.400
16.513	-7.232	-0.400
16.818	-7.361	-0.399
17.124	-7.490	-0.399
17.429	-7.619	-0.398
17.735	-7.747	-0.398
18.041	-7.876	-0.397
18.346	-8.004	-0.397
18.652	-8.132	-0.396
18.958	-8.260	-0.396
19.265	-8.388	-0.395
19.571	-8.516	-0.395
19.877	-8.644	-0.394
20.184	-8.771	-0.394
20.491	-8.899	-0.393
20.797	-9.026	-0.393
21.104	-9.153	-0.392
21.411	-9.280	-0.392
21.718	-9.407	-0.391
22.025	-9.534	-0.391
22.333	-9.660	-0.390
22.640	-9.787	-0.390
22.948	-9.913	-0.389
23.255	-10.039	-0.389
23.563	-10.165	-0.388
23.870	-10.291	-0.388
24.178	-10.417	-0.387
24.486	-10.542	-0.387
24.794	-10.668	-0.386
25.102	-10.793	-0.386
25.410	-10.918	-0.385
25.719	-11.044	-0.385
26.027	-11.169	-0.385
26.335	-11.293	-0.384
26.644	-11.418	-0.384
26.952	-11.543	-0.383
27.261	-11.667	-0.383
27.570	-11.792	-0.382
27.878	-11.916	-0.382
28.187	-12.040	-0.382
28.496	-12.164	-0.381
28.805	-12.288	-0.381
29.114	-12.412	-0.380
29.423	-12.535	-0.380
29.732	-12.659	-0.380
30.042	-12.782	-0.379
30.351	-12.906	-0.379
30.660	-13.029	-0.378
30.970	-13.152	-0.378
31.279	-13.275	-0.378
31.589	-13.398	-0.377
31.898	-13.521	-0.377
32.208	-13.643	-0.377
32.518	-13.766	-0.376
32.827	-13.888	-0.376
33.137	-14.010	-0.375
33.447	-14.133	-0.375
33.757	-14.255	-0.375
34.067	-14.377	-0.374
34.377	-14.499	-0.374
34.687	-14.620	-0.374
34.997	-14.742	-0.373
35.307	-14.864	-0.373
35.617	-14.985	-0.373
35.928	-15.106	-0.372
36.238	-15.228	-0.372
36.548	-15.349	-0.372
36.859	-15.470	-0.371
37.169	-15.591	-0.371
37.480	-15.711	-0.371
37.790	-15.832	-0.370
38.101	-15.953	-0.370
38.412	-16.073	-0.369
38.722	-16.194	-0.369
39.033	-16.314	-0.369
39.344	-16.434	-0.368
39.655	-16.554	-0.368
39.966	-16.674	-0.368
40.277	-16.794	-0.367
40.588	-16.914	-0.367
40.899	-17.033	-0.367
41.210	-17.153	-0.366
41.521	-17.272	-0.366
41.832	-17.391	-0.366
42.143	-17.511	-0.365
42.455	-17.630	-0.365
42.766	-17.749	-0.365
