38509688.485	3368283.269	-0.339
38509688.678	3368283.203	-0.340
38509688.889	3368283.125	-0.341
38509689.110	3368283.048	-0.342
38509689.331	3368282.982	-0.342
38509689.533	3368282.904	-0.343
38509689.725	3368282.838	-0.344
38509689.946	3368282.760	-0.344
38509690.263	3368282.650	-0.345
38509690.811	3368282.462	-0.345
38509691.013	3368282.395	-0.344
38509691.224	3368282.318	-0.344
38509691.704	3368282.152	-0.344
38509692.031	3368282.031	-0.344
38509692.521	3368281.865	-0.343
38509692.733	3368281.787	-0.343
38509692.954	3368281.710	-0.343
38509693.607	3368281.489	-0.342
38509693.847	3368281.400	-0.342
38509694.232	3368281.268	-0.341
38509694.491	3368281.179	-0.341
38509694.895	3368281.035	-0.341
38509695.125	3368280.958	-0.341
38509695.481	3368280.836	-0.340
38509696.336	3368280.538	-0.339
38509696.548	3368280.471	-0.339
38509696.759	3368280.394	-0.339
38509697.278	3368280.217	-0.338
38509697.499	3368280.140	-0.338
38509698.412	3368279.830	-0.338
38509698.604	3368279.764	-0.337
38509698.979	3368279.631	-0.337
38509699.373	3368279.498	-0.337
38509699.613	3368279.421	-0.337
38509699.911	3368279.310	-0.336
38509700.468	3368279.122	-0.336
38509700.670	3368279.056	-0.336
38509700.881	3368278.990	-0.337
38509701.246	3368278.868	-0.337
38509701.506	3368278.780	-0.336
38509701.929	3368278.636	-0.336
38509702.313	3368278.503	-0.336
38509702.525	3368278.426	-0.336
38509703.130	3368278.227	-0.334
38509703.351	3368278.149	-0.334
38509703.745	3368278.017	-0.334
38509704.024	3368277.928	-0.334
38509704.254	3368277.851	-0.333
38509704.590	3368277.729	-0.333
38509704.879	3368277.630	-0.332
38509705.109	3368277.552	-0.332
38509705.407	3368277.464	-0.332
38509705.993	3368277.265	-0.331
38509706.349	3368277.143	-0.330
38509706.705	3368277.022	-0.330
38509707.002	3368276.922	-0.330
38509707.435	3368276.778	-0.329
38509707.733	3368276.679	-0.328
38509708.040	3368276.568	-0.328
38509708.290	3368276.491	-0.328
38509709.549	3368276.071	-0.327
38509709.741	3368276.004	-0.326
38509709.991	3368275.927	-0.326
38509710.250	3368275.839	-0.326
38509710.702	3368275.695	-0.326
38509710.894	3368275.629	-0.325
38509711.086	3368275.562	-0.325
38509711.346	3368275.474	-0.325
38509711.605	3368275.385	-0.325
38509711.999	3368275.264	-0.325
38509712.268	3368275.175	-0.325
38509712.528	3368275.087	-0.325
38509712.729	3368275.020	-0.326
38509713.863	3368274.645	-0.326
38509714.277	3368274.501	-0.326
38509714.546	3368274.412	-0.326
38509715.093	3368274.235	-0.326
38509715.507	3368274.092	-0.326
38509715.785	3368274.003	-0.326
38509716.064	3368273.915	-0.326
38509716.688	3368273.705	-0.326
38509717.044	3368273.583	-0.326
38509717.611	3368273.395	-0.325
38509718.101	3368273.229	-0.324
38509718.322	3368273.163	-0.324
38509719.321	3368272.831	-0.323
38509720.273	3368272.522	-0.322
38509720.782	3368272.356	-0.322
38509721.080	3368272.256	-0.321
38509721.666	3368272.069	-0.321
38509722.118	3368271.925	-0.320
38509722.416	3368271.825	-0.320
38509723.011	3368271.626	-0.318
38509723.319	3368271.538	-0.318
38509724.606	3368271.118	-0.315
38509725.145	3368270.941	-0.314
38509725.452	3368270.852	-0.313
38509725.760	3368270.753	-0.312
38509726.384	3368270.554	-0.312
38509726.692	3368270.454	-0.312
38509727.326	3368270.255	-0.310
38509728.191	3368269.979	-0.308
38509728.508	3368269.880	-0.307
38509729.305	3368269.636	-0.306
38509730.103	3368269.393	-0.306
38509730.506	3368269.261	-0.305
38509731.073	3368269.095	-0.304
38509731.563	3368268.940	-0.304
38509732.140	3368268.763	-0.304
38509732.380	3368268.697	-0.303
38509732.793	3368268.564	-0.303
38509733.783	3368268.266	-0.302
38509734.283	3368268.111	-0.301
38509734.609	3368268.012	-0.301
38509734.869	3368267.934	-0.301
38509735.119	3368267.857	-0.301
38509735.782	3368267.658	-0.300
38509736.041	3368267.580	-0.300
38509736.291	3368267.503	-0.300
38509736.964	3368267.304	-0.299
38509737.473	3368267.149	-0.298
38509738.155	3368266.939	-0.297
38509738.674	3368266.785	-0.297
38509739.010	3368266.685	-0.296
38509739.356	3368266.586	-0.295
38509739.962	3368266.409	-0.295
38509740.308	3368266.298	-0.294
38509740.567	3368266.221	-0.294
38509740.826	3368266.155	-0.293
38509741.614	3368265.923	-0.292
38509742.479	3368265.657	-0.291
38509743.008	3368265.503	-0.290
38509743.354	3368265.403	-0.290
38509744.324	3368265.116	-0.286
38509744.593	3368265.038	-0.286
38509745.304	3368264.839	-0.285
38509745.660	3368264.729	-0.284
38509746.015	3368264.629	-0.284
38509746.371	3368264.530	-0.284
38509746.640	3368264.453	-0.284
38509747.082	3368264.320	-0.284
