335.490	-273.743	-1.571
335.468	-273.981	-1.587
335.441	-274.252	-1.602
335.419	-274.594	-1.609
335.394	-274.998	-1.615
335.380	-275.220	-1.618
335.365	-275.457	-1.621
335.349	-275.708	-1.624
335.331	-275.971	-1.626
335.313	-276.239	-1.629
335.295	-276.510	-1.631
335.276	-276.788	-1.633
335.256	-277.075	-1.634
335.235	-277.374	-1.636
335.213	-277.686	-1.637
335.190	-278.014	-1.639
335.165	-278.352	-1.640
335.140	-278.704	-1.641
335.113	-279.067	-1.642
335.086	-279.441	-1.643
335.061	-279.821	-1.640
335.040	-280.201	-1.635
335.021	-280.578	-1.630
335.004	-280.952	-1.625
334.987	-281.321	-1.622
334.972	-281.685	-1.618
334.957	-282.044	-1.616
334.943	-282.399	-1.613
334.930	-282.753	-1.611
334.917	-283.108	-1.610
334.905	-283.465	-1.608
334.892	-283.826	-1.607
334.880	-284.190	-1.606
334.869	-284.557	-1.604
334.860	-284.926	-1.601
334.852	-285.294	-1.598
334.844	-285.662	-1.596
334.837	-286.028	-1.594
334.830	-286.391	-1.592
334.824	-286.754	-1.591
334.818	-287.114	-1.590
334.812	-287.474	-1.589
334.806	-287.835	-1.588
334.801	-288.196	-1.587
334.795	-288.558	-1.586
334.790	-288.922	-1.586
334.785	-289.286	-1.586
334.781	-289.651	-1.585
334.777	-290.017	-1.583
334.773	-290.382	-1.582
334.770	-290.746	-1.581
334.767	-291.110	-1.580
334.764	-291.473	-1.580
334.762	-291.835	-1.579
334.759	-292.197	-1.579
334.757	-292.560	-1.578
334.754	-292.922	-1.578
334.752	-293.285	-1.578
334.750	-293.649	-1.577
334.748	-294.013	-1.577
334.745	-294.376	-1.577
334.743	-294.741	-1.577
334.742	-295.104	-1.576
334.740	-295.468	-1.576
334.739	-295.832	-1.575
334.738	-296.195	-1.575
334.736	-296.558	-1.575
334.735	-296.921	-1.574
334.734	-297.284	-1.574
334.733	-297.647	-1.574
334.732	-298.010	-1.574
334.731	-298.374	-1.574
334.730	-298.737	-1.574
334.729	-299.101	-1.574
334.728	-299.464	-1.574
334.727	-299.827	-1.573
334.726	-300.188	-1.573
334.726	-300.545	-1.573
334.725	-300.899	-1.573
334.724	-301.248	-1.573
334.724	-301.592	-1.573
334.723	-301.932	-1.573
334.723	-302.268	-1.573
334.722	-302.600	-1.573
334.721	-302.929	-1.573
334.721	-303.256	-1.572
334.720	-303.581	-1.572
334.720	-303.904	-1.572
334.719	-304.225	-1.572
334.719	-304.544	-1.572
334.719	-304.861	-1.572
334.718	-305.175	-1.572
334.718	-305.486	-1.572
334.717	-305.794	-1.572
334.717	-306.098	-1.572
334.717	-306.399	-1.572
334.716	-306.697	-1.572
334.716	-306.992	-1.572
334.715	-307.285	-1.572
334.715	-307.576	-1.572
334.715	-307.864	-1.572
334.715	-308.151	-1.572
334.714	-308.435	-1.572
334.714	-308.717	-1.572
334.714	-308.996	-1.572
334.714	-309.274	-1.572
334.713	-309.548	-1.572
334.713	-309.820	-1.572
334.713	-310.089	-1.572
334.713	-310.356	-1.572
334.713	-310.620	-1.572
334.712	-310.882	-1.572
334.712	-311.142	-1.572
334.712	-311.399	-1.572
334.712	-311.655	-1.572
334.712	-311.908	-1.572
334.711	-312.160	-1.572
334.711	-312.412	-1.572
334.711	-312.659	-1.572
334.711	-312.886	-1.572
334.711	-313.117	-1.572
334.711	-313.353	-1.572
334.710	-313.596	-1.572
334.710	-313.843	-1.572
334.710	-314.089	-1.572
334.710	-314.330	-1.572
334.708	-314.566	-1.573
334.706	-314.800	-1.574
334.704	-315.032	-1.575
334.701	-315.262	-1.576
334.698	-315.491	-1.577
334.696	-315.718	-1.578
334.693	-315.944	-1.579
334.690	-316.168	-1.580
334.688	-316.389	-1.580
334.685	-316.608	-1.581
334.682	-316.824	-1.581
334.679	-317.039	-1.582
334.676	-317.253	-1.582
334.673	-317.465	-1.582
334.667	-317.675	-1.586
334.658	-317.885	-1.591
334.647	-318.099	-1.595
334.636	-318.321	-1.599
334.624	-318.554	-1.603
334.611	-318.798	-1.607
334.592	-319.054	-1.615
334.565	-319.316	-1.627
334.535	-319.583	-1.640
334.502	-319.855	-1.652
334.465	-320.139	-1.663
334.422	-320.430	-1.678
334.366	-320.728	-1.698
334.301	-321.037	-1.719
334.223	-321.355	-1.745
334.127	-321.681	-1.777
334.018	-322.014	-1.811
333.892	-322.353	-1.848
333.747	-322.692	-1.891
333.585	-323.030	-1.935
333.409	-323.361	-1.981
333.217	-323.678	-2.031
333.013	-323.981	-2.080
332.796	-324.269	-2.131
332.566	-324.538	-2.184
332.325	-324.792	-2.237
332.071	-325.031	-2.290
331.802	-325.252	-2.346
331.518	-325.459	-2.401
331.219	-325.652	-2.459
330.907	-325.820	-2.523
330.582	-325.962	-2.593
330.246	-326.082	-2.663
329.900	-326.184	-2.730
329.545	-326.272	-2.789
329.185	-326.348	-2.842
328.821	-326.412	-2.888
328.456	-326.465	-2.929
328.093	-326.509	-2.965
327.730	-326.544	-2.995
327.370	-326.573	-3.021
327.011	-326.596	-3.042
326.653	-326.615	-3.060
326.294	-326.630	-3.075
325.935	-326.642	-3.088
325.574	-326.651	-3.098
325.211	-326.658	-3.107
324.846	-326.663	-3.115
324.480	-326.667	-3.121
324.114	-326.669	-3.126
323.748	-326.671	-3.131
323.383	-326.671	-3.134
323.019	-326.671	-3.137
322.656	-326.670	-3.140
322.294	-326.668	3.141
321.932	-326.666	3.139
321.570	-326.664	3.138
321.208	-326.662	3.137
320.845	-326.660	3.137
320.482	-326.658	3.136
320.118	-326.656	3.136
319.754	-326.654	3.136
319.390	-326.652	3.136
319.026	-326.651	3.136
318.662	-326.649	3.136
318.298	-326.647	3.136
317.935	-326.645	3.136
317.572	-326.643	3.136
317.209	-326.641	3.136
316.846	-326.639	3.136
316.483	-326.637	3.136
316.120	-326.635	3.136
315.757	-326.634	3.137
315.393	-326.633	3.137
315.030	-326.631	3.138
314.666	-326.630	3.138
314.302	-326.629	3.138
313.938	-326.628	3.138
313.575	-326.627	3.138
313.212	-326.626	3.139
312.848	-326.625	3.139
312.485	-326.624	3.139
312.122	-326.623	3.139
311.759	-326.622	3.139
311.395	-326.621	3.139
311.032	-326.620	3.139
310.669	-326.620	3.139
310.305	-326.619	3.140
309.942	-326.618	3.140
309.578	-326.618	3.140
309.215	-326.617	3.140
308.851	-326.617	3.140
308.488	-326.617	3.140
308.124	-326.616	3.140
307.761	-326.616	3.140
307.398	-326.615	3.140
307.034	-326.615	3.140
306.671	-326.614	3.140
306.308	-326.614	3.140
305.944	-326.614	3.141
305.581	-326.613	3.141
305.217	-326.613	3.141
304.854	-326.613	3.141
304.491	-326.613	3.141
304.127	-326.612	3.141
303.764	-326.612	3.141
303.401	-326.612	3.141
303.037	-326.612	3.141
302.674	-326.612	3.141
302.310	-326.612	3.141
301.947	-326.612	3.141
301.584	-326.611	3.141
301.220	-326.611	3.141
300.857	-326.611	3.141
300.493	-326.611	3.141
300.130	-326.611	3.141
299.767	-326.611	3.141
299.403	-326.611	3.141
299.040	-326.611	3.141
298.676	-326.611	3.141
298.313	-326.611	3.141
297.950	-326.610	3.141
297.586	-326.610	3.141
297.223	-326.610	3.141
296.860	-326.610	3.141
296.496	-326.610	3.141
296.133	-326.610	3.141
295.769	-326.610	3.141
295.406	-326.610	3.141
295.043	-326.610	3.141
294.679	-326.610	3.141
294.316	-326.609	3.141
293.953	-326.609	3.141
293.589	-326.609	3.141
293.226	-326.609	3.141
292.862	-326.609	3.141
292.499	-326.609	3.141
292.136	-326.609	3.141
291.772	-326.609	3.141
291.409	-326.609	3.141
291.046	-326.609	3.141
290.682	-326.609	3.141
290.319	-326.608	3.141
289.955	-326.608	3.141
289.592	-326.608	3.141
289.228	-326.608	3.141
288.865	-326.608	3.141
288.502	-326.608	3.141
288.138	-326.608	3.141
287.775	-326.608	3.141
287.412	-326.608	3.141
287.048	-326.608	3.141
286.685	-326.608	3.141
286.321	-326.608	3.142
285.958	-326.608	3.142
285.595	-326.608	3.142
285.231	-326.608	3.142
284.868	-326.608	3.142
284.505	-326.608	3.142
284.141	-326.608	3.142
