48670.1,1,0,0,-0.0129738,23.3019,1.71207,1.08668,-0.463192,0.622968,-0.402849,-0.0306776,-0.000260715,1.92109,0.000176182,401.393,-85.5859,33.3314,0.00808134,411.948,-0.943498,4.28,1.82,79.3352,-27.7485,6,-0.333256,82.9187,2.99649,4.28,1.82,
48690.1,1,0,0,-0.0130061,23.2631,1.70133,1.09855,-0.468245,0.662258,-0.402852,-0.0177801,-0.000247558,1.94612,-0.00144334,401.929,-85.5893,33.3321,0.00649396,412.484,-0.945293,4.28,1.82,79.4284,-27.7813,6,-0.333458,83.0175,2.99607,4.28,1.82,
48710.1,1,0,0,-0.0124689,23.2237,1.69066,1.11113,-0.473601,0.700598,-0.402855,-0.00411269,-0.000234691,1.87608,-0.00232413,402.988,-85.5866,33.332,0.00497774,413.543,-0.939777,4.28,1.82,79.6025,-27.841,6,-0.333678,83.2015,2.99677,4.28,1.82,
48730.7,1,0,0,-0.0124874,23.1842,1.71167,1.12439,-0.479253,0.738755,-0.402858,0.0103091,-0.000222104,1.886,-0.00157,403.524,-85.5899,33.3325,0.0034242,414.078,-0.941738,4.28,1.82,79.6957,-27.8739,6,-0.333906,83.3004,2.99625,4.28,1.82,
48750,1,0,0,-0.012502,23.1448,1.70606,1.13836,-0.485202,0.776884,-0.402862,0.0254861,-0.000209769,1.89049,-0.00214736,404.06,-85.5916,33.3331,0.00312966,414.614,-0.942419,4.28,1.82,79.7892,-27.907,6,-0.33413,83.4024,2.99513,4.28,1.82,
48770.1,1,0,0,-0.0125139,23.1025,1.70218,1.15301,-0.491448,0.814996,-0.402866,0.0414193,-0.000197751,1.89247,-0.00172759,404.597,-85.5923,33.3333,0.00381814,415.15,-0.942285,4.28,1.82,79.883,-27.9401,6,-0.334339,83.5019,2.99444,4.28,1.82,
48790.1,1,0,0,-0.0125204,23.0603,1.69913,1.16837,-0.497991,0.853093,-0.40287,0.0581095,-0.000185863,1.89438,-0.00150842,405.655,-85.5869,33.3331,0.00426521,416.208,-0.935514,4.28,1.82,80.0555,-27.9993,6,-0.334521,83.6842,2.99497,4.28,1.82,
48810.1,1,0,0,-0.0125223,23.018,1.6961,1.18442,-0.504832,0.891174,-0.402875,0.0755574,-0.000174062,1.8961,-0.00142219,406.191,-85.5881,33.333,0.00425688,416.744,-0.936195,4.28,1.82,80.1493,-28.0324,6,-0.334664,83.7837,2.9943,4.28,1.82,
48830.1,1,0,0,-0.0125223,23.018,1.6961,1.20117,-0.511971,0.92924,-0.402879,0.0937637,-0.000162282,1.89771,-0.00116038,406.728,-85.5895,33.333,0.00422215,417.281,-0.937007,4.28,1.82,80.2434,-28.0657,6,-0.334759,83.8835,2.99367,4.28,1.82,
48850.1,1,0,0,-0.0186875,22.934,1.69022,1.21861,-0.519408,0.967289,-0.402884,0.112729,-0.000150437,1.89918,-0.00102371,407.265,-85.5912,33.3329,0.00398018,417.818,-0.938744,4.28,1.82,80.3378,-28.099,6,-0.334793,83.9836,2.99309,4.28,1.82,
48870.1,1,0,0,-0.0187284,22.8946,1.68741,1.23676,-0.527144,1.00532,-0.40289,0.132454,-0.000138799,1.90049,0.00322911,408.322,-85.584,33.333,0.00362924,418.874,-0.930998,4.28,1.82,80.5086,-28.1573,6,-0.334758,84.1642,2.9938,4.28,1.82,
48890.1,1,0,0,-0.0187526,22.8551,1.68467,1.2556,-0.535177,1.04334,-0.402899,0.15294,-0.000126132,1.90164,-0.00194254,408.859,-85.5857,33.3329,0.00343536,419.411,-0.932986,4.28,1.82,80.6031,-28.1905,6,-0.334646,84.2643,2.99334,4.28,1.82,
48914.8,1,0,0,-0.0187394,22.8157,1.68197,1.27515,-0.543507,1.08088,-0.402907,0.174184,-0.00011282,1.87192,-7.97034e-06,409.396,-85.5895,33.3332,0.00160534,419.948,-0.937054,4.28,1.82,80.6979,-28.2237,6,-0.334462,84.3695,2.99303,4.28,1.82,
48930.1,1,0,0,-0.0187394,22.8157,1.68197,1.29537,-0.552129,1.11777,-0.402916,0.196169,-9.94592e-05,1.83775,-0.00140436,409.934,-85.594,33.3335,-0.00093542,420.485,-0.941683,4.28,1.82,80.7929,-28.2569,6,-0.334221,84.4701,2.99257,4.28,1.82,
