CMDdriver	GasFeedback	targetVel	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.1552	27.7780	0.4660	0.0000	0.6933	92.8800
0.0000	0.2000	27.7780	0.7930	0.0000	0.4914	92.9179
0.0000	0.1500	27.7780	0.4396	0.0000	0.6909	93.0017
0.0000	0.2000	27.7780	0.7691	0.0000	0.6926	93.0440
0.0000	0.1800	27.7780	0.6171	0.0000	0.5730	93.0951
0.0000	0.1600	27.7780	0.4856	0.0000	0.6462	93.1381
0.0000	0.1900	27.7780	0.7060	0.0000	0.5084	93.1762
0.0000	0.1500	27.7780	0.4408	0.0000	0.6324	93.2570
0.0000	0.1900	27.7780	0.7120	0.0000	0.6569	93.2964
0.0000	0.1800	27.7780	0.6228	0.0000	0.5354	93.3449
0.0000	0.1500	27.7780	0.4176	0.0000	0.6530	93.3877
0.0000	0.2000	27.7780	0.7563	0.0000	0.4530	93.4761
0.0000	0.1500	27.7780	0.4280	0.0000	0.4371	93.5197
0.0000	0.1429	27.7780	0.3910	0.0000	0.6468	93.5503
0.0000	0.1900	27.7780	0.7377	0.0000	0.4336	93.5841
0.0000	0.1400	27.7780	0.3570	0.0000	0.6562	93.6312
0.0000	0.2000	27.7780	0.7577	0.0000	0.4660	93.7139
0.0000	0.1500	27.7780	0.4187	0.0000	0.4038	93.7589
0.0000	0.1400	27.7780	0.3698	0.0000	0.6269	93.7893
0.0000	0.1900	27.7780	0.7347	0.0000	0.4030	93.8208
0.0000	0.1400	27.7780	0.3801	0.0000	0.6029	93.8961
0.0000	0.1900	27.7780	0.7093	0.0000	0.6061	93.9341
0.0000	0.1700	27.7780	0.5572	0.0000	0.4879	93.9809
0.0000	0.1500	27.7780	0.4258	0.0000	0.5616	94.0196
0.0000	0.1800	27.7780	0.6448	0.0000	0.4253	94.0533
0.0000	0.1400	27.7780	0.3806	0.0000	0.5487	94.1254
0.0000	0.1700	27.7780	0.5843	0.0000	0.5744	94.1586
0.0000	0.1600	27.7780	0.5008	0.0000	0.4921	94.1983
0.0000	0.1500	27.7780	0.4382	0.0000	0.5249	94.2341
0.0000	0.1700	27.7780	0.5722	0.0000	0.4429	94.3083
0.0000	0.1400	27.7780	0.3760	0.0000	0.4341	94.3431
0.0000	0.1586	27.7780	0.5123	0.0000	0.4612	94.3738
0.0000	0.1500	27.7780	0.4396	0.0000	0.5001	94.4089
0.0000	0.1694	27.7780	0.5768	0.0000	0.4130	94.4423
0.0000	0.1400	27.7780	0.3840	0.0000	0.5016	94.5103
0.0000	0.1700	27.7780	0.5868	0.0000	0.5197	94.5436
0.0000	0.1500	27.7780	0.4317	0.0000	0.4812	94.5821
0.0000	0.1659	27.7780	0.5587	0.0000	0.4002	94.6157
0.0000	0.1400	27.7780	0.3835	0.0000	0.4962	94.6815
0.0000	0.1700	27.7780	0.5801	0.0000	0.4966	94.7155
0.0000	0.1500	27.7780	0.4341	0.0000	0.4563	94.7535
0.0000	0.1571	27.7780	0.4973	0.0000	0.4138	94.7864
0.0000	0.1400	27.7780	0.3766	0.0000	0.4817	94.8207
0.0000	0.1700	27.7780	0.5724	0.0000	0.3824	94.8902
0.0000	0.1300	27.7780	0.3025	0.0000	0.3544	94.9238
0.0000	0.1466	27.7780	0.4384	0.0000	0.4270	94.9492
0.0000	0.1400	27.7780	0.3800	0.0000	0.4580	94.9794
0.0000	0.1700	27.7780	0.5744	0.0000	0.3419	95.0499
0.0000	0.1200	27.7780	0.2473	0.0000	0.3314	95.0806
0.0000	0.1400	27.7780	0.3987	0.0000	0.4299	95.1027
0.0000	0.1500	27.7780	0.4589	-0.0000	0.3897	95.1317
0.0000	0.1300	27.7780	0.3178	0.0000	0.4703	95.1629
0.0000	0.1700	27.7780	0.5776	0.0000	0.3402	95.2289
0.0000	0.1200	27.7780	0.2397	0.0000	0.3050	95.2610
0.0000	0.1400	27.7780	0.4035	0.0000	0.4023	95.2827
0.0000	0.1400	27.7780	0.3890	0.0000	0.4072	95.3107
0.0000	0.1458	27.7780	0.4263	0.0000	0.3820	95.3697
0.0000	0.1300	27.7780	0.3230	0.0000	0.3768	95.3971
0.0000	0.1472	27.7780	0.4461	0.0000	0.3575	95.4234
0.0000	0.1300	27.7780	0.3128	0.0000	0.4337	95.4529
0.0000	0.1600	27.7780	0.5271	0.0000	0.3012	95.4782
0.0000	0.1200	27.7780	0.2637	0.0000	0.4242	95.5336
0.0000	0.1600	27.7780	0.5341	0.0000	0.4522	95.5601
0.0000	0.1500	27.7780	0.4450	0.0000	0.3346	95.5959
0.0000	0.1200	27.7780	0.2409	0.0000	0.4532	95.6258
0.0000	0.1700	27.7780	0.5770	0.0000	0.2582	95.6884
0.0000	0.1100	27.7780	0.1819	-0.0000	0.2425	95.7173
0.0000	0.1194	27.7780	0.2636	-0.0000	0.4250	95.7331
0.0000	0.1600	27.7780	0.5500	-0.0000	0.2494	95.7563
0.0000	0.1000	27.7780	0.1185	-0.0000	0.5045	95.7900
0.0000	0.1800	27.7780	0.6418	0.0000	0.2784	95.8469
0.0000	0.1100	27.7780	0.1653	0.0000	0.1819	95.8802
0.0000	0.1053	27.7780	0.1662	0.0000	0.4615	95.8939
0.0000	0.1700	27.7780	0.6209	0.0000	0.1856	95.9113
0.0000	0.1000	27.7780	0.1392	0.0000	0.4489	95.9605
0.0000	0.1600	27.7780	0.5368	0.0000	0.4687	95.9831
0.0000	0.1500	27.7780	0.4497	0.0000	0.2739	96.0187
0.0000	0.1100	27.7780	0.1698	0.0000	0.4385	96.0470
0.0000	0.1600	27.7780	0.5349	0.0000	0.2164	96.0644
0.0000	0.1000	27.7780	0.1402	0.0000	0.3988	96.1108
0.0000	0.1500	27.7780	0.4801	-0.0000	0.4475	96.1303
0.0000	0.1400	27.7780	0.3864	0.0000	0.2924	96.1618
0.0000	0.1100	27.7780	0.1833	0.0000	0.4111	96.1875
0.0000	0.1600	27.7780	0.5189	0.0000	0.2174	96.2417
0.0000	0.1000	27.7780	0.1237	0.0000	0.2018	96.2665
0.0000	0.1200	27.7780	0.2784	0.0000	0.3412	96.2799
0.0000	0.1400	27.7780	0.4095	0.0000	0.2594	96.3013
0.0000	0.1100	27.7780	0.1944	0.0000	0.3852	96.3279
0.0000	0.1500	27.7780	0.4566	-0.0000	0.2558	96.3763
0.0000	0.1100	27.7780	0.1861	-0.0000	0.2209	96.4016
0.0000	0.1111	27.7780	0.2118	-0.0000	0.3626	96.4165
0.0000	0.1500	27.7780	0.4852	0.0000	0.1956	96.4351
0.0000	0.1000	27.7780	0.1423	0.0000	0.3886	96.4761
0.0000	0.1500	27.7780	0.4718	0.0000	0.3963	96.4969
0.0000	0.1300	27.7780	0.3199	0.0000	0.2826	96.5266
0.0000	0.1100	27.7780	0.1894	0.0000	0.3581	96.5482
0.0000	0.1500	27.7780	0.4722	0.0000	0.1856	96.5654
0.0000	0.1000	27.7780	0.1423	-0.0000	0.3413	96.6076
0.0000	0.1400	27.7780	0.4132	-0.0000	0.3783	96.6254
0.0000	0.1300	27.7780	0.3249	-0.0000	0.2623	96.6525
0.0000	0.1100	27.7780	0.1922	-0.0000	0.3392	96.6747
0.0000	0.1400	27.7780	0.3948	0.0000	0.2210	96.7192
0.0000	0.1000	27.7780	0.1326	0.0000	0.2112	96.7392
0.0000	0.1200	27.7780	0.2813	0.0000	0.2749	96.7528
0.0000	0.1100	27.7780	0.1991	0.0000	0.3218	96.7711
0.0000	0.1400	27.7780	0.4064	0.0000	0.1948	96.7878
0.0000	0.1000	27.7780	0.1449	0.0000	0.3172	96.8260
0.0000	0.1400	27.7780	0.4153	0.0000	0.3469	96.8440
0.0000	0.1200	27.7780	0.2563	0.0000	0.2739	96.8699
0.0000	0.1156	27.7780	0.2403	0.0000	0.2809	96.8889
0.0000	0.1230	27.7780	0.2895	-0.0000	0.2504	96.9276
0.0000	0.1100	27.7780	0.2046	0.0000	0.2460	96.9457
0.0000	0.1133	27.7780	0.2307	0.0000	0.2768	96.9613
0.0000	0.1247	27.7780	0.3106	0.0000	0.2263	96.9790
0.0000	0.1000	27.7780	0.1380	0.0000	0.3273	96.9993
0.0000	0.1400	27.7780	0.3978	0.0000	0.2003	97.0393
0.0000	0.1000	27.7780	0.1272	0.0000	0.1656	97.0604
0.0000	0.1123	27.7780	0.2313	-0.0000	0.2612	97.0725
0.0000	0.1196	27.7780	0.2735	-0.0000	0.2335	97.0892
0.0000	0.1000	27.7780	0.1466	-0.0000	0.3038	97.1181
0.0000	0.1400	27.7780	0.4089	-0.0000	0.3059	97.1372
0.0000	0.1200	27.7780	0.2598	0.0000	0.2317	97.1626
0.0000	0.1000	27.7780	0.1295	0.0000	0.3078	97.1799
0.0000	0.1400	27.7780	0.4111	0.0000	0.1366	97.1927
0.0000	0.0900	27.7780	0.0824	0.0000	0.2917	97.2263
0.0000	0.1300	27.7780	0.3533	0.0000	0.3297	97.2398
0.0000	0.1200	27.7780	0.2653	0.0000	0.2147	97.2626
0.0000	0.1000	27.7780	0.1330	0.0000	0.2919	97.2804
0.0000	0.1300	27.7780	0.3249	0.0000	0.1749	97.2921
0.0000	0.1000	27.7780	0.1468	0.0000	0.2333	97.3269
0.0000	0.1200	27.7780	0.2855	0.0000	0.1919	97.3407
0.0000	0.1000	27.7780	0.1320	0.0000	0.2819	97.3582
0.0000	0.1300	27.7780	0.3459	0.0000	0.1515	97.3706
0.0000	0.1000	27.7780	0.1474	0.0000	0.2436	97.4050
0.0000	0.1200	27.7780	0.2825	0.0000	0.2662	97.4193
0.0000	0.1100	27.7780	0.2034	0.0000	0.2280	97.4377
0.0000	0.1079	27.7780	0.1959	0.0000	0.2305	97.4526
0.0000	0.1111	27.7780	0.2178	0.0000	0.2162	97.4827
0.0000	0.1000	27.7780	0.1457	0.0000	0.2132	97.4960
0.0000	0.1200	27.7780	0.2868	0.0000	0.1680	97.5100
0.0000	0.1000	27.7780	0.1328	0.0000	0.2582	97.5275
0.0000	0.1300	27.7780	0.3461	0.0000	0.1282	97.5400
0.0000	0.0900	27.7780	0.0849	-0.0000	0.2504	97.5696
0.0000	0.1300	27.7780	0.3550	-0.0000	0.2813	97.5832
0.0000	0.1100	27.7780	0.1961	-0.0000	0.2096	97.6047
0.0000	0.1043	27.7780	0.1708	0.0000	0.2228	97.6194
0.0000	0.1167	27.7780	0.2522	0.0000	0.1747	97.6506
0.0000	0.1000	27.7780	0.1428	0.0000	0.1696	97.6653
0.0000	0.1086	27.7780	0.2065	0.0000	0.1935	97.6773
0.0000	0.1000	27.7780	0.1411	0.0000	0.2309	97.6908
0.0000	0.1200	27.7780	0.2800	0.0000	0.1457	97.7027
0.0000	0.0900	27.7780	0.0860	0.0000	0.2362	97.7280
0.0000	0.1200	27.7780	0.2888	0.0000	0.2590	97.7398
0.0000	0.1100	27.7780	0.2055	0.0000	0.1830	97.7583
0.0000	0.1000	27.7780	0.1429	0.0000	0.2186	97.7727
0.0000	0.1200	27.7780	0.2750	-0.0000	0.1419	97.8042
0.0000	0.0900	27.7780	0.0781	0.0000	0.1349	97.8177
0.0000	0.1082	27.7780	0.2113	0.0000	0.1701	97.8268
0.0000	0.1000	27.7780	0.1430	0.0000	0.2093	97.8404
0.0000	0.1200	27.7780	0.2811	0.0000	0.1246	97.8523
0.0000	0.0900	27.7780	0.0864	0.0000	0.2152	97.8778
0.0000	0.1200	27.7780	0.2889	0.0000	0.2382	97.8896
0.0000	0.1000	27.7780	0.1352	0.0000	0.2050	97.9067
0.0000	0.1200	27.7780	0.2883	-0.0000	0.1111	97.9192
0.0000	0.0900	27.7780	0.0860	-0.0000	0.2235	97.9439
0.0000	0.1200	27.7780	0.2830	0.0000	0.2295	97.9564
0.0000	0.1000	27.7780	0.1373	0.0000	0.1946	97.9730
0.0000	0.1183	27.7780	0.2787	-0.0000	0.1078	97.9857
0.0000	0.0900	27.7780	0.0776	0.0000	0.2264	98.0031
0.0000	0.1200	27.7780	0.2743	0.0000	0.1312	98.0295
0.0000	0.0900	27.7780	0.0719	0.0000	0.1044	98.0437
0.0000	0.1004	27.7780	0.1586	0.0000	0.1711	98.0512
0.0000	0.1040	27.7780	0.1766	-0.0000	0.1588	98.0625
0.0000	0.1000	27.7780	0.1499	-0.0000	0.1724	98.0856
0.0000	0.1072	27.7780	0.1973	-0.0000	0.1716	98.0980
0.0000	0.1000	27.7780	0.1460	0.0000	0.1705	98.1109
0.0000	0.1079	27.7780	0.2059	0.0000	0.1329	98.1226
0.0000	0.0900	27.7780	0.0826	0.0000	0.2053	98.1359
0.0000	0.1200	27.7780	0.2764	0.0000	0.1117	98.1628
0.0000	0.0900	27.7780	0.0736	0.0000	0.0850	98.1770
0.0000	0.0836	27.7780	0.0422	0.0000	0.2232	98.1824
0.0000	0.1200	27.7780	0.3009	0.0000	0.0667	98.1889
0.0000	0.0800	27.7780	0.0257	0.0000	0.2207	98.2091
0.0000	0.1200	27.7780	0.2887	0.0000	0.2295	98.2194
0.0000	0.1000	27.7780	0.1403	0.0000	0.1568	98.2362
0.0000	0.1053	27.7780	0.1890	-0.0000	0.1259	98.2477
0.0000	0.0900	27.7780	0.0842	0.0000	0.1873	98.2601
0.0000	0.1200	27.7780	0.2765	0.0000	0.0945	98.2870
0.0000	0.0800	27.7780	0.0065	0.0000	0.0679	98.2995
0.0000	0.0997	27.7780	0.1623	0.0000	0.1343	98.3039
0.0000	0.0900	27.7780	0.0818	0.0000	0.1814	98.3138
0.0000	0.1200	27.7780	0.2768	0.0000	0.0697	98.3415
0.0000	0.0800	27.7780	0.0139	0.0000	0.0603	98.3530
0.0000	0.0948	27.7780	0.1268	0.0000	0.1484	98.3571
0.0000	0.0969	27.7780	0.1334	0.0000	0.1432	98.3659
0.0000	0.0931	27.7780	0.1079	0.0000	0.1573	98.3752
0.0000	0.1158	27.7780	0.2515	0.0000	0.0878	98.4018
0.0000	0.0800	27.7780	0.0098	0.0000	0.0673	98.4132
0.0000	0.0984	27.7780	0.1549	0.0000	0.1232	98.4175
0.0000	0.0900	27.7780	0.0840	0.0000	0.1646	98.4271
0.0000	0.1200	27.7780	0.2778	0.0000	0.0536	98.4549
0.0000	0.0800	27.7780	0.0146	0.0000	0.0442	98.4665
0.0000	0.0795	27.7780	0.0217	0.0000	0.1964	98.4683
0.0000	0.1200	27.7780	0.3104	0.0000	0.0219	98.4744
0.0000	0.0700	27.7780	-0.0511	0.0000	0.2371	98.4916
0.0000	0.1200	27.7780	0.2788	0.0000	0.0810	98.5098
0.0000	0.0800	27.7780	0.0085	0.0000	0.0361	98.5224
0.0000	0.0788	27.7780	0.0178	0.0000	0.1911	98.5241
0.0000	0.1200	27.7780	0.3065	0.0000	0.0168	98.5290
0.0000	0.0700	27.7780	-0.0354	0.0000	0.2090	98.5445
0.0000	0.1200	27.7780	0.2940	0.0000	0.2204	98.5524
0.0000	0.1000	27.7780	0.1421	0.0000	0.1102	98.5693
0.0000	0.0900	27.7780	0.0825	0.0000	0.1447	98.5793
0.0000	0.1099	27.7780	0.2201	0.0000	0.0608	98.5869
0.0000	0.0800	27.7780	0.0265	0.0000	0.1511	98.6037
0.0000	0.1200	27.7780	0.2961	0.0000	0.1750	98.6130
0.0000	0.1000	27.7780	0.1371	0.0000	0.1049	98.6303
0.0000	0.0900	27.7780	0.0813	0.0000	0.1371	98.6403
0.0000	0.1078	27.7780	0.1995	0.0000	0.0691	98.6617
0.0000	0.0800	27.7780	0.0169	0.0000	0.0630	98.6702
0.0000	0.0947	27.7780	0.1263	0.0000	0.1053	98.6744
0.0000	0.0900	27.7780	0.0849	0.0000	0.1291	98.6824
0.0000	0.1042	27.7780	0.1818	0.0000	0.0698	98.6896
0.0000	0.0800	27.7780	0.0270	0.0000	0.1420	98.7039
0.0000	0.1100	27.7780	0.2296	0.0000	0.1610	98.7114
0.0000	0.1000	27.7780	0.1463	0.0000	0.0863	98.7257
0.0000	0.0800	27.7780	0.0146	0.0000	0.1642	98.7350
0.0000	0.1200	27.7780	0.2785	0.0000	0.0137	98.7588
0.0000	0.0700	27.7780	-0.0502	0.0000	0.0022	98.7683
0.0000	0.0868	27.7780	0.0787	0.0000	0.1211	98.7684
0.0000	0.1035	27.7780	0.1882	0.0000	0.0543	98.7752
0.0000	0.0800	27.7780	0.0215	0.0000	0.1530	98.7865
0.0000	0.1200	27.7780	0.2785	-0.0000	0.0297	98.8094
0.0000	0.0700	27.7780	-0.0592	0.0000	-0.0048	98.8202
0.0000	0.0774	27.7780	0.0155	0.0000	0.1523	98.8185
0.0000	0.1200	27.7780	0.3077	0.0000	-0.0241	98.8229
0.0000	0.0600	27.7780	-0.0977	0.0000	0.1995	98.8336
0.0000	0.1200	27.7780	0.2995	0.0000	0.2183	98.8389
0.0000	0.1000	27.7780	0.1434	0.0000	0.0702	98.8559
0.0000	0.0800	27.7780	0.0133	0.0000	0.1473	98.8649
0.0000	0.1100	27.7780	0.2245	0.0000	0.0197	98.8686
0.0000	0.0700	27.7780	-0.0346	0.0000	0.1412	98.8810
0.0000	0.1100	27.7780	0.2355	0.0000	0.1739	98.8860
0.0000	0.1000	27.7780	0.1476	0.0000	0.0616	98.9003
0.0000	0.0800	27.7780	0.0154	-0.0000	0.1399	98.9097
0.0000	0.1100	27.7780	0.2160	0.0000	0.0258	98.9285
0.0000	0.0700	27.7780	-0.0467	0.0000	0.0166	98.9356
0.0000	0.0900	27.7780	0.1019	0.0000	0.0842	98.9363
0.0000	0.0800	27.7780	0.0205	0.0000	0.1324	98.9417
0.0000	0.1100	27.7780	0.2250	0.0000	0.0089	98.9456
0.0000	0.0700	27.7780	-0.0341	0.0000	0.1303	98.9580
0.0000	0.1100	27.7780	0.2360	-0.0000	0.1630	98.9630
0.0000	0.1000	27.7780	0.1480	-0.0000	0.0509	98.9774
0.0000	0.0800	27.7780	0.0158	-0.0000	0.1291	98.9867
0.0000	0.1100	27.7780	0.2162	-0.0000	0.0152	99.0056
0.0000	0.0700	27.7780	-0.0467	0.0000	0.0060	99.0128
0.0000	0.0868	27.7780	0.0802	0.0000	0.0868	99.0129
0.0000	0.0821	27.7780	0.0379	0.0000	0.1116	99.0175
0.0000	0.1100	27.7780	0.2245	0.0000	-0.0013	99.0222
0.0000	0.0600	27.7780	-0.0964	0.0000	0.1500	99.0299
0.0000	0.1200	27.7780	0.3112	0.0000	0.1907	99.0338
0.0000	0.1000	27.7780	0.1410	-0.0000	0.0448	99.0519
0.0000	0.0700	27.7780	-0.0421	-0.0000	0.1538	99.0611
0.0000	0.1200	27.7780	0.2793	-0.0000	0.0027	99.0797
0.0000	0.0700	27.7780	-0.0589	0.0000	-0.0422	99.0905
0.0000	0.0653	27.7780	-0.0693	0.0000	0.1666	99.0872
0.0000	0.1200	27.7780	0.3130	0.0000	-0.0634	99.0869
0.0000	0.0500	27.7780	-0.1597	0.0000	0.1923	99.0931
0.0000	0.1200	27.7780	0.3055	0.0000	0.2201	99.0957
0.0000	0.1000	27.7780	0.1449	0.0000	0.0342	99.1128
0.0000	0.0700	27.7780	-0.0558	0.0000	0.1539	99.1207
0.0000	0.1200	27.7780	0.2936	0.0000	-0.0564	99.1212
0.0000	0.0500	27.7780	-0.1590	0.0000	0.1441	99.1290
0.0000	0.1100	27.7780	0.2490	0.0000	0.2148	99.1284
0.0000	0.1000	27.7780	0.1504	-0.0000	0.0267	99.1429
0.0000	0.0700	27.7780	-0.0509	0.0000	0.1467	99.1516
0.0000	0.1100	27.7780	0.2185	0.0000	-0.0061	99.1667
0.0000	0.0600	27.7780	-0.1101	0.0000	-0.0175	99.1719
0.0000	0.0800	27.7780	0.0414	0.0000	0.0889	99.1682
0.0000	0.0952	27.7780	0.1375	0.0000	0.0305	99.1721
0.0000	0.0700	27.7780	-0.0382	0.0000	0.1352	99.1797
0.0000	0.1100	27.7780	0.2191	-0.0000	0.0127	99.1940
0.0000	0.0700	27.7780	-0.0512	-0.0000	-0.0216	99.2024
0.0000	0.0695	27.7780	-0.0373	-0.0000	0.1319	99.1999
0.0000	0.1100	27.7780	0.2451	-0.0000	-0.0381	99.2007
0.0000	0.0600	27.7780	-0.0953	0.0000	0.1532	99.2075
0.0000	0.1200	27.7780	0.3012	0.0000	0.1657	99.2130
0.0000	0.1000	27.7780	0.1442	0.0000	0.0186	99.2301
0.0000	0.0700	27.7780	-0.0569	0.0000	0.1385	99.2379
0.0000	0.1100	27.7780	0.2277	0.0000	-0.0327	99.2377
0.0000	0.0600	27.7780	-0.0972	-0.0000	0.1206	99.2454
0.0000	0.1100	27.7780	0.2413	-0.0000	0.1617	99.2476
0.0000	0.1000	27.7780	0.1481	-0.0000	0.0118	99.2620
0.0000	0.0700	27.7780	-0.0532	-0.0000	0.1318	99.2705
0.0000	0.1100	27.7780	0.2166	0.0000	-0.0211	99.2853
0.0000	0.0600	27.7780	-0.1118	0.0000	-0.0326	99.2904
0.0000	0.0800	27.7780	0.0400	0.0000	0.0735	99.2866
0.0000	0.0907	27.7780	0.1049	0.0000	0.0340	99.2898
0.0000	0.0700	27.7780	-0.0377	0.0000	0.1190	99.2956
0.0000	0.1100	27.7780	0.2192	0.0000	-0.0030	99.3099
0.0000	0.0600	27.7780	-0.1180	0.0000	-0.0375	99.3164
0.0000	0.0800	27.7780	0.0445	0.0000	0.0673	99.3122
0.0000	0.0873	27.7780	0.0818	0.0000	0.0445	99.3151
0.0000	0.0700	27.7780	-0.0300	-0.0000	0.1072	99.3178
0.0000	0.1100	27.7780	0.2323	-0.0000	0.1114	99.3240
0.0000	0.0900	27.7780	0.0830	0.0000	0.0408	99.3367
0.0000	0.0700	27.7780	-0.0470	0.0000	0.1184	99.3413
0.0000	0.1100	27.7780	0.2301	0.0000	-0.0484	99.3413
0.0000	0.0600	27.7780	-0.0954	0.0000	0.1049	99.3493
0.0000	0.1100	27.7780	0.2427	0.0000	0.1464	99.3516
0.0000	0.0900	27.7780	0.0791	0.0000	0.0393	99.3647
0.0000	0.0700	27.7780	-0.0457	-0.0000	0.1137	99.3696
0.0000	0.1100	27.7780	0.2177	-0.0000	-0.0354	99.3847
0.0000	0.0600	27.7780	-0.1111	-0.0000	-0.0468	99.3899
0.0000	0.0800	27.7780	0.0402	0.0000	0.0598	99.3861
0.0000	0.0863	27.7780	0.0736	0.0000	0.0393	99.3889
0.0000	0.0700	27.7780	-0.0365	0.0000	0.1050	99.3929
0.0000	0.1100	27.7780	0.2191	0.0000	-0.0164	99.4072
0.0000	0.0600	27.7780	-0.1184	0.0000	-0.0507	99.4137
0.0000	0.0700	27.7780	-0.0258	0.0000	0.0965	99.4081
0.0000	0.1000	27.7780	0.1756	0.0000	-0.0247	99.4084
0.0000	0.0600	27.7780	-0.0933	0.0000	0.1260	99.4114
0.0000	0.1100	27.7780	0.2359	0.0000	0.1367	99.4151
0.0000	0.0900	27.7780	0.0838	0.0000	0.0279	99.4278
0.0000	0.0700	27.7780	-0.0462	0.0000	0.1055	99.4324
0.0000	0.1100	27.7780	0.2305	0.0000	-0.0610	99.4325
0.0000	0.0500	27.7780	-0.1574	0.0000	0.1158	99.4360
0.0000	0.1100	27.7780	0.2501	0.0000	0.1719	99.4355
0.0000	0.1000	27.7780	0.1510	0.0000	2.5000	99.4501
0.0000	0.5300	27.7780	1.4005	0.0000	-0.7702	99.4703
0.0000	0.0000	27.7780	-0.7580	0.0000	1.9061	99.6150
0.0000	0.4200	27.7780	2.0304	0.0000	2.0911	99.6062
0.0000	0.4394	27.7780	2.2368	0.0000	1.2975	99.7607
0.0000	0.2900	27.7780	1.1731	-0.0000	0.5021	99.9063
0.0000	0.1600	27.7780	0.4467	0.0000	0.0513	99.9888
0.0000	0.0800	27.7780	-0.0777	0.0000	-0.0988	100.0100
0.0000	0.0500	27.7780	-0.2625	0.0000	-0.0643	99.9991
0.0000	0.0700	27.7780	-0.0896	0.0000	0.0781	99.9844
0.0000	0.1000	27.7780	0.1206	0.0000	0.1031	99.9801
0.0000	0.0900	27.7780	0.0679	0.0000	0.0624	99.9923
0.0000	0.0800	27.7780	0.0152	0.0000	0.0397	99.9956
0.0000	0.0778	27.7780	0.0141	0.0000	0.0157	99.9971
0.0000	0.0705	27.7780	-0.0262	0.0000	0.0124	99.9978
0.0000	0.0824	27.7780	0.0640	0.0000	0.0154	99.9974
0.0000	0.0700	27.7780	-0.0060	0.0000	-0.0089	100.0014
0.0000	0.0600	27.7780	-0.0701	0.0000	-0.0057	99.9993
0.0000	0.0800	27.7780	0.0759	0.0000	0.0166	99.9974
0.0000	0.0700	27.7780	-0.0066	0.0000	-0.0037	100.0012
0.0000	0.0609	27.7780	-0.0608	0.0000	-0.0008	99.9963
0.0000	0.0792	27.7780	0.0570	0.0000	0.0228	99.9957
0.0000	0.0700	27.7780	-0.0139	0.0000	0.0141	99.9979
0.0000	0.0790	27.7780	0.0514	0.0000	0.0126	99.9981
0.0000	0.0700	27.7780	-0.0172	0.0000	-0.0019	100.0008
0.0000	0.0649	27.7780	-0.0537	0.0000	0.0057	99.9956
0.0000	0.0890	27.7780	0.1057	0.0000	0.0262	99.9960
0.0000	0.0700	27.7780	-0.0412	-0.0000	0.0005	100.0002
0.0000	0.0834	27.7780	0.0613	-0.0000	0.0061	99.9992
0.0000	0.0700	27.7780	-0.0346	-0.0000	-0.0121	99.9999
0.0000	0.0672	27.7780	-0.0532	-0.0000	0.0017	99.9968
0.0000	0.0876	27.7780	0.0874	0.0000	0.0215	99.9963
0.0000	0.0700	27.7780	-0.0486	0.0000	0.0024	99.9998
0.0000	0.0863	27.7780	0.0701	0.0000	0.0116	99.9981
0.0000	0.0700	27.7780	-0.0354	0.0000	-0.0131	100.0000
0.0000	0.0671	27.7780	-0.0531	0.0000	0.0011	99.9969
0.0000	0.0873	27.7780	0.0910	-0.0000	0.0230	99.9960
0.0000	0.0700	27.7780	-0.0419	-0.0000	0.0005	100.0001
0.0000	0.0836	27.7780	0.0544	-0.0000	0.0106	100.0023
0.0000	0.0700	27.7780	-0.0341	-0.0000	-0.0112	100.0034
0.0000	0.0673	27.7780	-0.0481	0.0000	-0.0030	100.0008
0.0000	0.0744	27.7780	0.0042	0.0000	0.0108	99.9982
0.0000	0.0721	27.7780	-0.0149	0.0000	0.0116	99.9981
0.0000	0.0785	27.7780	0.0259	0.0000	0.0165	99.9991
0.0000	0.0700	27.7780	-0.0312	0.0000	0.0062	99.9994
0.0000	0.0820	27.7780	0.0561	0.0000	0.0066	99.9990
0.0000	0.0700	27.7780	-0.0348	0.0000	-0.0068	100.0015
0.0000	0.0690	27.7780	-0.0341	0.0000	0.0049	99.9969
0.0000	0.0825	27.7780	0.0546	0.0000	0.0184	99.9972
0.0000	0.0700	27.7780	-0.0350	-0.0000	0.0073	99.9989
0.0000	0.0835	27.7780	0.0670	-0.0000	0.0102	99.9984
0.0000	0.0700	27.7780	-0.0311	0.0000	-0.0081	100.0017
0.0000	0.0674	27.7780	-0.0449	0.0000	0.0040	99.9962
0.0000	0.0856	27.7780	0.0783	0.0000	0.0217	99.9964
0.0000	0.0700	27.7780	-0.0396	0.0000	0.0048	99.9993
0.0000	0.0842	27.7780	0.0688	0.0000	0.0099	99.9984
0.0000	0.0700	27.7780	-0.0298	-0.0000	-0.0113	100.0001
0.0000	0.0659	27.7780	-0.0560	-0.0000	0.0008	99.9971
0.0000	0.0882	27.7780	0.0849	-0.0000	0.0192	100.0029
0.0000	0.0882	27.7780	0.0849	-0.0000	-0.0145	100.0029
0.0000	0.0600	27.7780	-0.0928	-0.0000	-0.0124	100.0025
0.0000	0.0800	27.7780	0.0339	-0.0000	0.0217	99.9987
0.0000	0.0700	27.7780	-0.0332	0.0000	0.0083	99.9993
0.0000	0.0833	27.7780	0.0641	0.0000	0.0067	99.9990
0.0000	0.0700	27.7780	-0.0371	0.0000	-0.0088	100.0018
