0.1500	0.0000	0.0000	0.4424	0.9280	0.6125	1.1520
0.1500	0.0000	0.0000	0.4424	0.9280	0.6125	1.1520
0.1600	0.0000	0.0000	0.4856	0.9341	0.6125	1.3680
0.1600	0.0000	0.0000	0.4856	0.9341	0.8840	1.3680
0.1600	0.0000	0.0000	0.4856	0.9341	0.8840	1.3680
0.1600	0.0000	0.0000	0.4856	0.9341	0.8840	1.3680
0.2000	0.0000	0.0000	0.4437	0.9461	1.0043	1.4040
0.2000	0.0000	0.0000	0.4437	0.9461	1.0576	1.4040
0.2000	0.0000	0.0000	0.4437	0.9461	1.0576	1.4040
0.2000	0.0000	0.0000	0.4437	0.9461	1.0812	1.4040
0.2000	0.0000	0.0000	0.4437	0.9461	1.0812	1.4040
0.2000	0.0000	0.0000	0.5402	0.9461	1.2030	1.5120
0.2000	0.0000	0.0000	0.5402	0.9641	1.2030	1.5120
0.2000	0.0000	0.0000	0.5402	0.9641	1.2570	1.5120
0.2000	0.0000	0.0000	0.5402	0.9641	1.2570	1.5120
0.2000	0.0000	0.0000	0.5402	0.9641	1.2810	1.5120
0.2000	0.0000	0.0000	0.8206	0.9641	1.2810	1.6920
0.2000	0.0000	0.0000	0.8206	0.9641	1.2916	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.2916	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.2963	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.2963	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4097	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4097	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4600	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4600	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4823	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4823	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4921	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4921	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4965	1.6920
0.2100	0.0000	0.0000	0.8206	0.9818	1.4965	1.6920
0.2100	0.0000	0.0000	0.8273	0.9818	1.6655	2.0160
0.2100	0.0000	0.0000	0.8273	1.0224	1.6655	2.0160
0.2100	0.0000	0.0000	0.8273	1.0224	1.7404	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7404	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7736	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7736	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7883	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7883	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7948	2.0160
0.2100	0.0000	0.0000	0.8273	1.0281	1.7948	2.0160
0.2100	0.0000	0.0000	0.9258	1.0281	1.9648	2.4840
0.2200	0.0000	0.0000	0.9258	1.0506	1.9648	2.4840
