CMDdriver	GasFeedback	targetVel	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.0900	27.7780	0.1143	-0.0000	0.1579	99.3266
0.0000	0.1139	27.7780	0.2410	-0.0000	0.0233	99.3400
0.0000	0.0700	27.7780	-0.0282	-0.0000	-0.0547	99.3443
0.0000	0.0500	27.7780	-0.1578	-0.0000	0.1067	99.3368
0.0000	0.1100	27.7780	0.2385	0.0000	0.1857	99.3378
0.0000	0.1000	27.7780	0.1515	0.0000	-0.0025	99.3520
0.0000	0.0600	27.7780	-0.0949	0.0000	0.1633	99.3518
0.0000	0.1200	27.7780	0.2785	0.0000	0.1458	99.3613
0.0000	0.0900	27.7780	0.0898	0.0000	-0.0802	99.3746
0.0000	0.0500	27.7780	-0.1761	0.0000	0.0315	99.3739
0.0000	0.0900	27.7780	0.1234	0.0000	0.1916	99.3679
0.0000	0.1200	27.7780	0.3017	0.0000	0.0122	99.3774
0.0000	0.0700	27.7780	-0.0246	0.0000	-0.0963	99.3831
0.0000	0.0500	27.7780	-0.1558	0.0000	0.0992	99.3758
0.0000	0.1000	27.7780	0.1733	0.0000	0.1792	99.3751
0.0000	0.1019	27.7780	0.1725	0.0000	-0.0199	99.3868
0.0000	0.0600	27.7780	-0.0933	0.0000	0.1581	99.3875
0.0000	0.1200	27.7780	0.2800	0.0000	0.1399	99.3972
0.0000	0.0900	27.7780	0.0907	0.0000	-0.0860	99.4105
0.0000	0.0500	27.7780	-0.1757	0.0000	0.0261	99.4099
0.0000	0.0900	27.7780	0.1236	0.0000	0.1864	99.4039
0.0000	0.1200	27.7780	0.3017	0.0000	0.0072	99.4135
0.0000	0.0700	27.7780	-0.0249	0.0000	-0.1013	99.4191
0.0000	0.0400	27.7780	-0.2187	0.0000	0.0945	99.4093
0.0000	0.1000	27.7780	0.1779	0.0000	0.2124	99.4059
0.0000	0.1110	27.7780	0.2359	0.0000	-0.0625	99.4191
0.0000	0.0500	27.7780	-0.1562	0.0000	0.1997	99.4174
0.0000	0.1200	27.7780	0.2807	0.0000	0.1737	99.4251
0.0000	0.1000	27.7780	0.1552	0.0000	-0.0902	99.4408
0.0000	0.0500	27.7780	-0.1804	0.0000	-0.0169	99.4429
0.0000	0.0800	27.7780	0.0527	0.0000	0.1847	99.4356
0.0000	0.1200	27.7780	0.2871	0.0000	0.0455	99.4472
0.0000	0.0700	27.7780	-0.0261	0.0000	-0.0971	99.4524
0.0000	0.0500	27.7780	-0.1569	0.0000	2.5000	99.4451
0.0000	0.5300	27.7780	2.3359	0.0000	0.1703	99.4768
0.0000	0.1000	27.7780	-0.1062	0.0000	1.9947	99.6329
0.0000	0.4300	27.7780	2.1612	0.0000	1.8878	99.8066
0.0000	0.3900	27.7780	1.8855	0.0000	1.0463	99.9503
0.0000	0.2400	27.7780	0.8824	0.0000	0.2617	100.0523
0.0000	0.1100	27.7780	0.0148	0.0000	-0.2963	100.0952
0.0000	0.0200	27.7780	-0.5452	0.0000	-0.5317	100.0896
0.0000	0.0000	27.7780	-0.6013	-0.0000	-0.5004	100.0476
0.0000	0.0000	27.7780	-0.5521	-0.0000	-0.2696	100.0061
0.0000	0.0400	27.7780	-0.2741	0.0000	-0.0412	99.9776
0.0000	0.0800	27.7780	0.0116	0.0000	0.1165	99.9671
0.0000	0.1100	27.7780	0.2257	0.0000	0.1463	99.9728
0.0000	0.0900	27.7780	0.1033	0.0000	0.0744	99.9933
0.0000	0.0800	27.7780	0.0492	0.0000	0.0365	99.9984
0.0000	0.0700	27.7780	-0.0090	0.0000	0.0096	100.0000
0.0000	0.0759	27.7780	0.0372	0.0000	0.0018	100.0008
0.0000	0.0700	27.7780	-0.0038	0.0000	-0.0022	100.0027
0.0000	0.0605	27.7780	-0.0630	0.0000	-0.0122	100.0020
0.0000	0.0763	27.7780	0.0398	0.0000	-0.0084	100.0026
0.0000	0.0600	27.7780	-0.0613	0.0000	-0.0113	100.0014
0.0000	0.0760	27.7780	0.0420	0.0000	-0.0051	100.0004
0.0000	0.0600	27.7780	-0.0750	0.0000	0.0001	100.0005
0.0000	0.0900	27.7780	0.1165	0.0000	0.0085	100.0077
0.0000	0.0700	27.7780	-0.0134	0.0000	-0.0391	100.0103
0.0000	0.0600	27.7780	-0.0828	0.0000	-0.0537	100.0068
0.0000	0.0593	27.7780	-0.0889	-0.0000	-0.0349	100.0007
0.0000	0.0773	27.7780	0.0351	-0.0000	-0.0019	99.9967
0.0000	0.0600	27.7780	-0.1009	-0.0000	0.0200	99.9960
0.0000	0.0900	27.7780	0.0934	-0.0000	0.0238	99.9984
0.0000	0.0700	27.7780	-0.0312	-0.0000	0.0105	100.0001
0.0000	0.0834	27.7780	0.0540	-0.0000	0.0010	100.0006
0.0000	0.0700	27.7780	-0.0431	0.0000	-0.0095	100.0020
0.0000	0.0708	27.7780	-0.0311	0.0000	0.0042	99.9972
0.0000	0.0813	27.7780	0.0343	0.0000	0.0164	99.9979
0.0000	0.0700	27.7780	-0.0366	0.0000	0.0128	99.9977
0.0000	0.0858	27.7780	0.0712	0.0000	0.0134	99.9981
0.0000	0.0700	27.7780	-0.0458	0.0000	0.0112	100.0006
0.0000	0.0883	27.7780	0.0787	0.0000	-0.0024	100.0031
0.0000	0.0600	27.7780	-0.0925	0.0000	-0.0161	100.0004
0.0000	0.0800	27.7780	0.0308	0.0000	-0.0014	99.9987
0.0000	0.0600	27.7780	-0.0982	-0.0000	0.0080	99.9968
0.0000	0.0900	27.7780	0.1145	-0.0000	0.0287	99.9949
0.0000	0.0700	27.7780	-0.0287	0.0000	0.0023	99.9976
0.0000	0.0799	27.7780	0.0333	0.0000	0.0142	99.9983
0.0000	0.0700	27.7780	-0.0291	0.0000	0.0104	99.9985
0.0000	0.0826	27.7780	0.0569	0.0000	0.0096	99.9988
0.0000	0.0700	27.7780	-0.0371	0.0000	0.0077	100.0008
0.0000	0.0844	27.7780	0.0721	-0.0000	-0.0032	100.0007
0.0000	0.0600	27.7780	-0.0877	-0.0000	-0.0024	99.9979
0.0000	0.0800	27.7780	0.0353	-0.0000	0.0127	99.9965
0.0000	0.0700	27.7780	-0.0299	-0.0000	0.0202	99.9969
0.0000	0.0860	27.7780	0.0829	-0.0000	0.0146	99.9975
0.0000	0.0700	27.7780	-0.0285	-0.0000	-0.0047	99.9990
0.0000	0.0676	27.7780	-0.0430	-0.0000	0.0069	99.9963
0.0000	0.0859	27.7780	0.0745	-0.0000	0.0216	99.9974
0.0000	0.0700	27.7780	-0.0352	0.0000	0.0153	99.9996
0.0000	0.0862	27.7780	0.0845	0.0000	0.0032	99.9998
0.0000	0.0700	27.7780	-0.0389	0.0000	0.0025	100.0037
0.0000	0.0833	27.7780	0.0513	0.0000	-0.0189	100.0054
0.0000	0.0600	27.7780	-0.0931	-0.0000	-0.0281	100.0032
0.0000	0.0800	27.7780	0.0382	-0.0000	-0.0164	100.0008
0.0000	0.0600	27.7780	-0.1041	-0.0000	0.0016	99.9999
0.0000	0.0900	27.7780	0.0968	0.0000	0.0200	100.0037
0.0000	0.0700	27.7780	-0.0284	0.0000	-0.0190	100.0051
0.0000	0.0630	27.7780	-0.0745	0.0000	-0.0266	100.0014
0.0000	0.0754	27.7780	0.0101	0.0000	-0.0062	99.9984
0.0000	0.0600	27.7780	-0.1018	0.0000	0.0101	99.9967
0.0000	0.0900	27.7780	0.1058	0.0000	0.0194	99.9963
0.0000	0.0700	27.7780	-0.0251	0.0000	0.0213	99.9974
0.0000	0.0848	27.7780	0.0651	0.0000	0.0156	99.9992
0.0000	0.0700	27.7780	-0.0324	0.0000	0.0057	100.0007
0.0000	0.0822	27.7780	0.0549	0.0000	-0.0022	100.0006
0.0000	0.0600	27.7780	-0.0913	0.0000	-0.0078	99.9949
0.0000	0.0800	27.7780	0.0337	0.0000	0.0289	99.9939
0.0000	0.0700	27.7780	-0.0284	0.0000	0.0344	99.9941
0.0000	0.0900	27.7780	0.1067	0.0000	0.0333	99.9959
0.0000	0.0700	27.7780	-0.0428	0.0000	0.0239	100.0002
0.0000	0.0900	27.7780	0.1081	0.0000	0.0002	99.9997
0.0000	0.0700	27.7780	-0.0269	0.0000	0.0027	100.0008
0.0000	0.0795	27.7780	0.0297	0.0000	-0.0034	100.0012
0.0000	0.0600	27.7780	-0.0975	0.0000	-0.0051	99.9992
0.0000	0.0800	27.7780	0.0458	0.0000	0.0241	99.9958
0.0000	0.0700	27.7780	-0.0285	0.0000	0.0164	99.9951
0.0000	0.0844	27.7780	0.0608	0.0000	0.0280	99.9970
0.0000	0.0700	27.7780	-0.0304	0.0000	0.0174	99.9981
0.0000	0.0853	27.7780	0.0737	0.0000	0.0115	99.9989
0.0000	0.0700	27.7780	-0.0405	0.0000	0.0073	100.0016
0.0000	0.0853	27.7780	0.0701	0.0000	-0.0077	100.0026
0.0000	0.0600	27.7780	-0.0895	0.0000	-0.0130	99.9998
0.0000	0.0800	27.7780	0.0335	0.0000	0.0024	99.9983
0.0000	0.0700	27.7780	-0.0315	-0.0000	0.0106	99.9986
0.0000	0.0835	27.7780	0.0639	0.0000	0.0085	99.9987
0.0000	0.0700	27.7780	-0.0292	0.0000	-0.0055	99.9990
0.0000	0.0676	27.7780	-0.0434	0.0000	0.0064	99.9963
0.0000	0.0860	27.7780	0.0740	0.0000	0.0214	99.9974
0.0000	0.0700	27.7780	-0.0354	0.0000	0.0153	99.9996
0.0000	0.0862	27.7780	0.0846	0.0000	0.0032	99.9997
0.0000	0.0700	27.7780	-0.0388	0.0000	0.0026	100.0025
0.0000	0.0833	27.7780	0.0519	0.0000	-0.0122	100.0043
0.0000	0.0600	27.7780	-0.0925	0.0000	-0.0221	100.0022
0.0000	0.0800	27.7780	0.0388	0.0000	-0.0107	99.9998
0.0000	0.0600	27.7780	-0.1034	0.0000	0.0068	99.9990
0.0000	0.0900	27.7780	0.0974	0.0000	0.0249	100.0029
0.0000	0.0700	27.7780	-0.0278	0.0000	-0.0144	100.0043
0.0000	0.0643	27.7780	-0.0658	0.0000	-0.0222	100.0009
0.0000	0.0740	27.7780	0.0004	-0.0000	-0.0037	99.9980
0.0000	0.0600	27.7780	-0.1007	-0.0000	0.0121	99.9959
0.0000	0.0900	27.7780	0.1161	0.0000	0.0236	99.9941
0.0000	0.0700	27.7780	-0.0246	0.0000	0.0334	99.9953
0.0000	0.0886	27.7780	0.0888	0.0000	0.0270	99.9981
0.0000	0.0700	27.7780	-0.0335	0.0000	0.0118	100.0005
0.0000	0.0845	27.7780	0.0706	0.0000	-0.0030	100.0008
0.0000	0.0600	27.7780	-0.0920	0.0000	-0.0128	99.9958
0.0000	0.0800	27.7780	0.0331	-0.0000	0.0242	99.9947
0.0000	0.0700	27.7780	-0.0290	-0.0000	0.0299	99.9949
0.0000	0.0888	27.7780	0.0984	-0.0000	0.0291	99.9964
0.0000	0.0700	27.7780	-0.0423	-0.0000	0.0210	100.0003
0.0000	0.0900	27.7780	0.1079	-0.0000	-0.0005	99.9998
0.0000	0.0600	27.7780	-0.0882	-0.0000	0.0022	99.9979
0.0000	0.0900	27.7780	0.0963	0.0000	0.0124	99.9990
0.0000	0.0700	27.7780	-0.0349	0.0000	0.0066	100.0017
0.0000	0.0833	27.7780	0.0613	0.0000	-0.0081	100.0017
0.0000	0.0600	27.7780	-0.0924	0.0000	-0.0153	99.9962
0.0000	0.0800	27.7780	0.0328	-0.0000	0.0219	99.9951
0.0000	0.0700	27.7780	-0.0290	-0.0000	0.0277	99.9953
0.0000	0.0882	27.7780	0.0939	-0.0000	0.0270	99.9966
0.0000	0.0700	27.7780	-0.0417	-0.0000	0.0196	100.0004
0.0000	0.0896	27.7780	0.1055	-0.0000	-0.0008	99.9999
0.0000	0.0600	27.7780	-0.0878	0.0000	0.0019	99.9979
0.0000	0.0900	27.7780	0.0967	0.0000	0.0124	99.9990
0.0000	0.0700	27.7780	-0.0345	0.0000	0.0064	100.0018
0.0000	0.0831	27.7780	0.0606	0.0000	-0.0084	100.0018
0.0000	0.0600	27.7780	-0.0920	0.0000	-0.0154	99.9962
0.0000	0.0800	27.7780	0.0331	0.0000	0.0216	99.9952
0.0000	0.0700	27.7780	-0.0288	0.0000	0.0273	99.9954
0.0000	0.0880	27.7780	0.0927	0.0000	0.0265	99.9967
0.0000	0.0700	27.7780	-0.0414	0.0000	0.0192	100.0004
0.0000	0.0894	27.7780	0.1009	0.0000	-0.0009	100.0018
0.0000	0.0600	27.7780	-0.0885	-0.0000	-0.0086	99.9997
0.0000	0.0800	27.7780	0.0338	-0.0000	0.0030	99.9982
0.0000	0.0700	27.7780	-0.0313	0.0000	0.0111	99.9985
0.0000	0.0836	27.7780	0.0646	0.0000	0.0087	99.9986
0.0000	0.0700	27.7780	-0.0293	0.0000	-0.0054	99.9990
0.0000	0.0676	27.7780	-0.0433	0.0000	0.0065	99.9963
0.0000	0.0859	27.7780	0.0739	0.0000	0.0214	99.9974
0.0000	0.0700	27.7780	-0.0356	-0.0000	0.0153	99.9996
0.0000	0.0863	27.7780	0.0849	-0.0000	0.0034	99.9997
0.0000	0.0700	27.7780	-0.0391	-0.0000	0.0028	100.0037
0.0000	0.0834	27.7780	0.0521	-0.0000	-0.0188	100.0054
0.0000	0.0600	27.7780	-0.0930	-0.0000	-0.0281	100.0033
0.0000	0.0800	27.7780	0.0384	-0.0000	-0.0167	100.0008
0.0000	0.0600	27.7780	-0.1038	0.0000	0.0012	100.0000
0.0000	0.0900	27.7780	0.0972	0.0000	0.0195	100.0039
0.0000	0.0700	27.7780	-0.0280	0.0000	-0.0197	100.0053
0.0000	0.0627	27.7780	-0.0764	-0.0000	-0.0274	100.0015
0.0000	0.0757	27.7780	0.0125	-0.0000	-0.0068	99.9985
0.0000	0.0600	27.7780	-0.1018	0.0000	0.0096	99.9969
0.0000	0.0900	27.7780	0.1204	0.0000	0.0183	99.9936
0.0000	0.0700	27.7780	-0.0241	0.0000	0.0362	99.9949
0.0000	0.0893	27.7780	0.0938	0.0000	0.0290	99.9979
0.0000	0.0700	27.7780	-0.0334	0.0000	0.0126	100.0006
0.0000	0.0847	27.7780	0.0724	0.0000	-0.0037	100.0009
0.0000	0.0600	27.7780	-0.0918	0.0000	-0.0140	99.9960
0.0000	0.0800	27.7780	0.0332	-0.0000	0.0230	99.9950
0.0000	0.0700	27.7780	-0.0289	-0.0000	0.0286	99.9951
0.0000	0.0884	27.7780	0.0956	-0.0000	0.0278	99.9965
0.0000	0.0700	27.7780	-0.0419	-0.0000	0.0201	100.0003
0.0000	0.0899	27.7780	0.0949	-0.0000	-0.0007	100.0032
0.0000	0.0600	27.7780	-0.0892	-0.0000	-0.0163	100.0011
0.0000	0.0800	27.7780	0.0331	0.0000	-0.0046	99.9995
0.0000	0.0600	27.7780	-0.0972	0.0000	0.0037	99.9977
0.0000	0.0900	27.7780	0.1149	0.0000	0.0234	99.9959
0.0000	0.0700	27.7780	-0.0293	-0.0000	-0.0031	99.9986
0.0000	0.0684	27.7780	-0.0386	-0.0000	0.0091	99.9960
0.0000	0.0852	27.7780	0.0691	-0.0000	0.0228	99.9972
0.0000	0.0700	27.7780	-0.0353	-0.0000	0.0167	99.9991
0.0000	0.0867	27.7780	0.0875	-0.0000	0.0058	99.9993
0.0000	0.0700	27.7780	-0.0394	0.0000	0.0050	100.0034
0.0000	0.0842	27.7780	0.0570	0.0000	-0.0173	100.0053
0.0000	0.0600	27.7780	-0.0931	0.0000	-0.0279	100.0034
0.0000	0.0800	27.7780	0.0383	0.0000	-0.0173	100.0009
0.0000	0.0600	27.7780	-0.1039	0.0000	0.0007	100.0001
0.0000	0.0900	27.7780	0.0971	0.0000	0.0190	100.0039
0.0000	0.0700	27.7780	-0.0280	0.0000	-0.0202	100.0053
0.0000	0.0625	27.7780	-0.0773	0.0000	-0.0279	100.0015
0.0000	0.0758	27.7780	0.0137	0.0000	-0.0071	99.9985
0.0000	0.0600	27.7780	-0.1019	0.0000	0.0094	99.9970
0.0000	0.0900	27.7780	0.1162	-0.0000	0.0178	99.9929
0.0000	0.0700	27.7780	-0.0239	-0.0000	0.0397	99.9943
0.0000	0.0900	27.7780	0.0983	0.0000	0.0321	99.9975
0.0000	0.0700	27.7780	-0.0334	0.0000	0.0147	100.0004
0.0000	0.0854	27.7780	0.0772	0.0000	-0.0032	100.0008
0.0000	0.0600	27.7780	-0.0919	0.0000	-0.0148	99.9961
0.0000	0.0800	27.7780	0.0331	0.0000	0.0222	99.9951
0.0000	0.0700	27.7780	-0.0289	-0.0000	0.0278	99.9953
0.0000	0.0882	27.7780	0.0940	-0.0000	0.0270	99.9966
0.0000	0.0700	27.7780	-0.0418	-0.0000	0.0196	100.0004
0.0000	0.0897	27.7780	0.0912	-0.0000	-0.0007	100.0041
0.0000	0.0600	27.7780	-0.0895	-0.0000	-0.0209	100.0019
0.0000	0.0800	27.7780	0.0329	-0.0000	-0.0090	100.0003
0.0000	0.0600	27.7780	-0.0974	-0.0000	-0.0006	99.9985
0.0000	0.0800	27.7780	0.0461	0.0000	0.0279	99.9951
0.0000	0.0700	27.7780	-0.0282	0.0000	0.0202	99.9944
0.0000	0.0855	27.7780	0.0677	0.0000	0.0316	99.9967
0.0000	0.0700	27.7780	-0.0303	0.0000	0.0193	99.9980
0.0000	0.0858	27.7780	0.0775	0.0000	0.0120	99.9989
0.0000	0.0700	27.7780	-0.0408	-0.0000	0.0072	100.0018
0.0000	0.0854	27.7780	0.0757	-0.0000	-0.0089	100.0009
0.0000	0.0600	27.7780	-0.0888	-0.0000	-0.0040	99.9983
0.0000	0.0800	27.7780	0.0339	-0.0000	0.0105	99.9968
0.0000	0.0700	27.7780	-0.0311	0.0000	0.0185	99.9972
0.0000	0.0859	27.7780	0.0807	0.0000	0.0140	99.9976
0.0000	0.0700	27.7780	-0.0293	0.0000	-0.0046	99.9989
0.0000	0.0679	27.7780	-0.0415	0.0000	0.0074	99.9962
0.0000	0.0857	27.7780	0.0721	0.0000	0.0219	99.9973
0.0000	0.0700	27.7780	-0.0355	0.0000	0.0158	99.9994
0.0000	0.0864	27.7780	0.0859	0.0000	0.0043	99.9996
0.0000	0.0700	27.7780	-0.0291	0.0000	0.0036	100.0008
0.0000	0.0805	27.7780	0.0349	0.0000	-0.0031	100.0018
0.0000	0.0600	27.7780	-0.0920	0.0000	-0.0088	99.9992
0.0000	0.0800	27.7780	0.0393	-0.0000	0.0055	99.9968
0.0000	0.0700	27.7780	-0.0343	-0.0000	0.0140	99.9977
0.0000	0.0855	27.7780	0.0667	0.0000	0.0252	99.9985
0.0000	0.0700	27.7780	-0.0274	0.0000	0.0092	99.9992
0.0000	0.0817	27.7780	0.0459	0.0000	0.0057	99.9999
0.0000	0.0700	27.7780	-0.0343	0.0000	0.0020	100.0009
0.0000	0.0816	27.7780	0.0520	0.0000	-0.0035	100.0003
0.0000	0.0600	27.7780	-0.1050	0.0000	-0.0006	100.0017
0.0000	0.0800	27.7780	0.0307	-0.0000	-0.0080	100.0008
0.0000	0.0600	27.7780	-0.0917	-0.0000	-0.0034	99.9981
0.0000	0.0800	27.7780	0.0397	-0.0000	0.0114	99.9958
0.0000	0.0700	27.7780	-0.0340	-0.0000	0.0196	99.9966
0.0000	0.0871	5.0000	0.0790	-0.0000	-2.5000	100.0023
0.0000	0.0000	5.0000	-1.4408	-0.0000	-2.5000	99.9554
0.0000	0.0000	5.0000	-1.8769	0.0000	-2.5000	99.8378
0.0000	0.0000	5.0000	-2.2763	0.0000	-2.5000	99.6886
0.0000	0.0000	5.0000	-2.5712	0.0000	-2.5000	99.5137
0.0000	0.0000	5.0000	-2.6053	0.0000	-2.4288	99.3244
0.0000	0.0000	5.0000	-2.5136	0.0000	-2.3947	99.1397
0.0000	0.0000	5.0000	-2.4179	-0.0000	-2.4864	98.9612
0.0000	0.0000	5.0000	-2.5286	-0.0000	-2.5000	98.7844
0.0000	0.0000	5.0000	-2.5375	-0.0000	-2.4625	98.6004
0.0000	0.0000	5.0000	-2.4591	-0.0000	-2.5000	98.2389
0.0000	0.0000	5.0000	-2.5297	-0.0000	-2.5000	98.0589
0.0000	0.0000	5.0000	-2.5148	-0.0000	-2.4703	97.8763
0.0000	0.0000	5.0000	-2.4943	-0.0000	-2.4852	97.6951
0.0000	0.0000	5.0000	-2.5276	-0.0000	-2.5000	97.5148
0.0000	0.0000	5.0000	-2.5289	-0.0000	-2.4724	97.3321
0.0000	0.0000	5.0000	-2.4880	-0.0000	-2.4711	97.1513
0.0000	0.0000	5.0000	-2.5339	-0.0000	-2.5000	96.9708
0.0000	0.0000	5.0000	-2.5338	-0.0000	-2.4661	96.7883
0.0000	0.0000	5.0000	-2.5053	-0.0000	-2.4947	96.6063
0.0000	0.0000	5.0000	-2.5855	-0.0000	-2.4467	96.2409
0.0000	0.0000	5.0000	-2.4746	-0.0000	-2.4145	96.0585
0.0000	0.0000	5.0000	-2.4619	-0.0000	-2.5000	95.8812
0.0000	0.0000	5.0000	-2.5744	-0.0000	-2.5000	95.7019
0.0000	0.0000	5.0000	-2.5519	-0.0000	-2.4256	95.5159
0.0000	0.0000	5.0000	-2.5039	-0.0000	-2.4481	95.3332
0.0000	0.0000	5.0000	-2.4871	-0.0000	-2.4961	95.1540
0.0000	0.0000	5.0000	-2.5990	0.0000	-2.5000	94.9718
0.0000	0.0000	5.0000	-2.5539	0.0000	-2.4010	94.7852
0.0000	0.0000	5.0000	-2.4955	-0.0000	-2.5000	94.6027
0.0000	0.0000	5.0000	-2.6228	-0.0000	-2.4292	94.2355
0.0000	0.0000	5.0000	-2.4927	-0.0000	-2.3772	94.0508
0.0000	0.0000	5.0000	-2.4130	-0.0000	-2.5000	93.8739
0.0000	0.0000	5.0000	-2.5430	-0.0000	-2.5000	93.6978
0.0000	0.0000	5.0000	-2.5584	-0.0000	-2.4570	93.5129
0.0000	0.0000	5.0000	-2.5353	-0.0000	-2.4416	93.3289
0.0000	0.0000	5.0000	-2.4657	-0.0000	-2.4647	93.1489
0.0000	0.0000	5.0000	-2.5728	-0.0000	-2.5000	92.9684
0.0000	0.0000	5.0000	-2.5275	-0.0000	-2.4272	92.7835
0.0000	0.0000	5.0000	-2.4692	-0.0000	-2.5000	92.6028
0.0000	0.0000	5.0000	-2.6012	-0.0000	-2.4531	92.2390
0.0000	0.0000	5.0000	-2.5264	-0.0000	-2.3988	92.0540
0.0000	0.0000	5.0000	-2.4056	-0.0000	-2.4736	91.8755
0.0000	0.0000	5.0000	-2.5310	-0.0000	-2.5000	91.7002
0.0000	0.0000	5.0000	-2.5607	0.0000	-2.4690	91.5160
0.0000	0.0000	5.0000	-2.5300	-0.0000	-2.4393	91.3318
0.0000	0.0000	5.0000	-2.4566	-0.0000	-2.4700	91.1523
0.0000	0.0000	5.0000	-2.5670	-0.0000	-2.5000	90.9724
0.0000	0.0000	5.0000	-2.5212	-0.0000	-2.4330	90.7880
0.0000	0.0000	5.0000	-2.4633	-0.0000	-2.5000	90.6077
0.0000	0.0000	5.0000	-2.5979	-0.0000	-2.4568	90.2446
0.0000	0.0000	5.0000	-2.5232	-0.0000	-2.4021	90.0599
0.0000	0.0000	5.0000	-2.4571	-0.0000	-2.4768	89.8801
0.0000	0.0000	5.0000	-2.5563	-0.0000	-2.5000	89.7015
0.0000	0.0000	5.0000	-2.5318	-0.0000	-2.4682	89.5168
0.0000	0.0000	5.0000	-2.5105	-0.0000	-2.4682	89.3352
0.0000	0.0000	5.0000	-2.5264	-0.0000	-2.4895	89.1538
0.0000	0.0000	5.0000	-2.5361	-0.0000	-2.4736	88.9716
0.0000	0.0000	5.0000	-2.5080	-0.0000	-2.4639	88.7896
0.0000	0.0000	5.0000	-2.5199	-0.0000	-2.4801	88.6089
0.0000	0.0000	5.0000	-2.5315	-0.0000	-2.4727	88.2452
0.0000	0.0000	5.0000	-2.5102	-0.0000	-2.4685	88.0637
0.0000	0.0000	5.0000	-2.5232	-0.0000	-2.4898	87.8826
0.0000	0.0000	5.0000	-2.5359	-0.0000	-2.4768	87.7006
0.0000	0.0000	5.0000	-2.5117	-0.0000	-2.4641	87.5183
0.0000	0.0000	5.0000	-2.5143	-0.0000	-2.4883	87.3377
0.0000	0.0000	5.0000	-2.5439	-0.0000	-2.4857	87.1555
0.0000	0.0000	5.0000	-2.5111	0.0000	-2.4561	86.9733
0.0000	0.0000	5.0000	-2.5072	0.0000	-2.4889	86.7927
0.0000	0.0000	5.0000	-2.5485	0.0000	-2.4515	86.6114
0.0000	0.0000	5.0000	-2.4963	-0.0000	-2.4881	86.2479
0.0000	0.0000	5.0000	-2.5622	-0.0000	-2.5000	86.0660
0.0000	0.0000	5.0000	-2.5070	-0.0000	-2.4378	85.8827
0.0000	0.0000	5.0000	-2.4470	-0.0000	-2.4930	85.7036
0.0000	0.0000	5.0000	-2.5360	-0.0000	-2.5000	85.5265
0.0000	0.0000	5.0000	-2.5488	-0.0000	-2.4640	85.3424
0.0000	0.0000	5.0000	-2.5035	-0.0000	-2.4512	85.1605
0.0000	0.0000	5.0000	-2.5043	-0.0000	-2.4965	84.9804
0.0000	0.0000	5.0000	-2.5607	-0.0000	-2.4957	84.7987
0.0000	0.0000	5.0000	-2.5081	-0.0000	-2.4919	84.6149
0.0000	0.0000	5.0000	-2.5601	-0.0000	-2.4570	84.2505
0.0000	0.0000	5.0000	-2.5014	-0.0000	-2.4399	84.0681
0.0000	0.0000	5.0000	-2.4410	-0.0000	-2.4986	83.8897
0.0000	0.0000	5.0000	-2.5405	-0.0000	-2.5000	83.7122
0.0000	0.0000	5.0000	-2.5354	-0.0000	-2.4595	83.5283
0.0000	0.0000	5.0000	-2.5071	-0.0000	-2.4646	83.3461
0.0000	0.0000	5.0000	-2.5146	-0.0000	-2.4929	83.1654
0.0000	0.0000	5.0000	-2.5431	0.0000	-2.4854	82.9834
0.0000	0.0000	5.0000	-2.5048	0.0000	-2.4569	82.8012
0.0000	0.0000	5.0000	-2.5064	-0.0000	-2.4936	82.6209
0.0000	0.0000	5.0000	-2.5628	-0.0000	-2.4542	82.2560
0.0000	0.0000	5.0000	-2.4978	-0.0000	-2.4372	82.0736
0.0000	0.0000	5.0000	-2.4867	-0.0000	-2.5000	81.8943
0.0000	0.0000	5.0000	-2.5584	-0.0000	-2.5000	81.7138
0.0000	0.0000	5.0000	-2.5107	-0.0000	-2.4416	81.5297
0.0000	0.0000	5.0000	-2.4879	-0.0000	-2.4893	81.3497
0.0000	0.0000	5.0000	-2.5651	-0.0000	-2.5000	81.1678
0.0000	0.0000	5.0000	-2.4976	-0.0000	-2.4349	80.9849
0.0000	0.0000	5.0000	-2.4825	-0.0000	-2.5000	80.8057
0.0000	0.0000	5.0000	-2.5535	-0.0000	-2.4465	80.6257
0.0000	0.0000	5.0000	-2.4838	-0.0000	-2.4935	80.2623
0.0000	0.0000	5.0000	-2.5610	-0.0000	-2.5000	80.0808
0.0000	0.0000	5.0000	-2.4983	-0.0000	-2.4390	79.8978
0.0000	0.0000	5.0000	-2.4860	-0.0000	-2.5000	79.7185
0.0000	0.0000	5.0000	-2.5515	-0.0000	-2.5000	79.5386
0.0000	0.0000	5.0000	-2.5092	-0.0000	-2.4485	79.3558
0.0000	0.0000	5.0000	-2.4868	-0.0000	-2.4908	79.1759
0.0000	0.0000	5.0000	-2.5590	-0.0000	-2.5000	78.9947
0.0000	0.0000	5.0000	-2.4999	-0.0000	-2.4410	78.8115
0.0000	0.0000	5.0000	-2.4860	-0.0000	-2.5000	78.6320
0.0000	0.0000	5.0000	-2.5758	-0.0000	-2.4531	78.2679
0.0000	0.0000	5.0000	-2.4936	-0.0000	-2.4242	78.0851
0.0000	0.0000	5.0000	-2.4763	-0.0000	-2.5000	77.9063
0.0000	0.0000	5.0000	-2.5897	-0.0000	-2.5000	77.7257
