CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.4914	0.0000	2.4593	0.0000	2.5000	73.8191
0.0000	0.5030	0.0000	2.5484	0.0000	2.5000	73.9976
0.0000	0.4900	0.0000	2.4375	0.0000	2.5000	74.1791
0.0000	0.5100	0.0000	2.5597	0.0000	2.5000	74.3559
0.0000	0.4900	0.0000	2.4478	0.0000	2.5000	74.7181
0.0000	0.5067	0.0000	2.5725	0.0000	2.5000	74.8969
0.0000	0.4900	0.0000	2.4263	0.0000	2.5000	75.0792
0.0000	0.5100	0.0000	2.5784	0.0000	2.5000	75.2561
0.0000	0.4900	0.0000	2.4922	0.0000	2.5000	75.4415
0.0000	0.4925	0.0000	2.4621	0.0000	2.5000	75.7952
0.0000	0.5021	0.0000	2.5351	0.0000	2.5000	75.9737
0.0000	0.4900	0.0000	2.4348	0.0000	2.5000	76.1546
0.0000	0.5100	0.0000	2.5543	0.0000	2.5000	76.3310
0.0000	0.4900	0.0000	2.4437	0.0000	2.5000	76.6926
0.0000	0.5080	0.0000	2.5773	0.0000	2.5000	76.8713
0.0000	0.4900	0.0000	2.4214	0.0000	2.5000	77.0537
0.0000	0.5100	0.0000	2.5726	0.0000	2.5000	77.2304
0.0000	0.4900	0.0000	2.4884	0.0000	2.5000	77.4154
0.0000	0.4937	0.0000	2.4654	0.0000	2.5000	77.7690
0.0000	0.5011	0.0000	2.5207	0.0000	2.5000	77.9474
0.0000	0.4900	0.0000	2.4321	0.0000	2.5000	78.1275
0.0000	0.5100	0.0000	2.5489	0.0000	2.5000	78.3037
0.0000	0.4900	0.0000	2.4396	0.0000	2.5000	78.6647
0.0000	0.5093	0.0000	2.5822	0.0000	2.5000	78.8432
0.0000	0.4900	0.0000	2.4166	0.0000	2.5000	79.0258
0.0000	0.5100	0.0000	2.5668	0.0000	2.5000	79.2021
0.0000	0.4900	0.0000	2.4845	0.0000	2.5000	79.3868
0.0000	0.4950	0.0000	2.4683	0.0000	2.5000	79.7409
0.0000	0.5001	0.0000	2.5071	0.0000	2.5000	79.9193
0.0000	0.4900	0.0000	2.4288	0.0000	2.5000	80.0987
0.0000	0.5100	0.0000	2.5432	0.0000	2.5000	80.2745
0.0000	0.4900	0.0000	2.4352	0.0000	2.5000	80.6348
0.0000	0.5100	0.0000	2.5820	0.0000	2.5000	80.8131
0.0000	0.4900	0.0000	2.4126	0.0000	2.5000	80.9957
0.0000	0.5100	0.0000	2.5610	0.0000	2.5000	81.1716
0.0000	0.4900	0.0000	2.4806	0.0000	2.5000	81.3559
0.0000	0.4962	0.0000	2.4715	0.0000	2.5000	81.7102
0.0000	0.4991	0.0000	2.4929	0.0000	2.5000	81.8885
