CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.4975	0.0000	2.4914	0.0000	2.5000	64.1286
0.0000	0.4927	0.0000	2.4876	0.0000	2.5000	64.4892
0.0000	0.4940	0.0000	2.4948	0.0000	2.5000	64.8484
0.0000	0.4940	0.0000	2.4948	0.0000	2.5000	64.8484
0.0000	0.4916	0.0000	2.4814	0.0000	2.5000	65.0273
0.0000	0.4960	0.0000	2.5073	0.0000	2.5000	65.3863
0.0000	0.4900	0.0000	2.4693	0.0000	2.5000	65.7423
0.0000	0.4900	0.0000	2.4693	0.0000	2.5000	65.7423
0.0000	0.4998	0.0000	2.5256	0.0000	2.5000	65.9231
0.0000	0.4900	0.0000	2.5038	0.0000	2.5000	66.1052
0.0000	0.4900	0.0000	2.4677	0.0000	2.5000	66.4606
0.0000	0.5003	0.0000	2.5315	0.0000	2.5000	66.8243
0.0000	0.5003	0.0000	2.5315	0.0000	2.5000	66.8243
0.0000	0.4900	0.0000	2.4705	0.0000	2.5000	67.0037
0.0000	0.4994	0.0000	2.5248	0.0000	2.5000	67.3628
0.0000	0.4900	0.0000	2.4646	0.0000	2.5000	67.7184
0.0000	0.4900	0.0000	2.4646	0.0000	2.5000	67.7184
0.0000	0.5013	0.0000	2.5300	0.0000	2.5000	67.8992
0.0000	0.4900	0.0000	2.5048	0.0000	2.5000	68.0816
0.0000	0.4900	0.0000	2.4632	0.0000	2.5000	68.4364
0.0000	0.5018	0.0000	2.5361	0.0000	2.5000	68.8006
0.0000	0.5018	0.0000	2.5361	0.0000	2.5000	68.8006
0.0000	0.4900	0.0000	2.4662	0.0000	2.5000	68.9799
0.0000	0.5008	0.0000	2.5291	0.0000	2.5000	69.3390
0.0000	0.4900	0.0000	2.4605	0.0000	2.5000	69.6940
0.0000	0.4900	0.0000	2.4605	0.0000	2.5000	69.6940
0.0000	0.5027	0.0000	2.5341	0.0000	2.5000	69.8749
0.0000	0.4900	0.0000	2.5058	0.0000	2.5000	70.0577
0.0000	0.4900	0.0000	2.4591	0.0000	2.5000	70.4119
0.0000	0.5031	0.0000	2.5401	0.0000	2.5000	70.7766
0.0000	0.5031	0.0000	2.5401	0.0000	2.5000	70.7766
0.0000	0.4900	0.0000	2.4620	0.0000	2.5000	70.9558
0.0000	0.5022	0.0000	2.5332	0.0000	2.5000	71.3148
0.0000	0.4900	0.0000	2.4562	0.0000	2.5000	71.6694
0.0000	0.4900	0.0000	2.4562	0.0000	2.5000	71.6694
0.0000	0.5040	0.0000	2.5383	0.0000	2.5000	71.8504
0.0000	0.4900	0.0000	2.5069	0.0000	2.5000	72.0334
0.0000	0.4900	0.0000	2.4548	0.0000	2.5000	72.3871
0.0000	0.5045	0.0000	2.5444	0.0000	2.5000	72.7522
0.0000	0.5045	0.0000	2.5444	0.0000	2.5000	72.7522
0.0000	0.4900	0.0000	2.4575	0.0000	2.5000	72.9314
0.0000	0.5036	0.0000	2.5376	0.0000	2.5000	73.2904
0.0000	0.4900	0.0000	2.4518	0.0000	2.5000	73.6445
0.0000	0.4900	0.0000	2.4518	0.0000	2.5000	73.6445
